final_heldout_accessed,finite_P,finite_normmatched_random,finite_random,fold,interaction_P,interaction_random,local_P,local_random,local_ratio,model,seed,subject_id,task,training_performed
False,"{'BA_change': 0.36, 'CE_change': 1.2102417945861816, 'JS': 0.24444612860679626, 'TV': 0.5144075751304626, 'centered_logit_rms': 2.538299798965454, 'flip_rate': 0.59, 'true_margin_change': 2.502469539642334}","{'BA_change': 0.2422, 'CE_change': 0.8277798044681549, 'JS': 0.17809802755713464, 'TV': 0.41436522990465163, 'centered_logit_rms': 2.333379693031311, 'flip_rate': 0.4694000000000001, 'true_margin_change': 1.5942673471570015}","{'BA_change': 0.17300000000000001, 'CE_change': 0.563815569281578, 'JS': 0.1354964867979288, 'TV': 0.3470462065935135, 'centered_logit_rms': 1.9043672490119934, 'flip_rate': 0.38800000000000007, 'true_margin_change': 1.2346807092428207}",3,8.627904435343225e-07,7.835470114514465e-07,0.9120035767555237,0.5963541358709336,1.5292986530957922,EEGConformer,0,34,OpenBMI_SSVEP,False
False,"{'BA_change': 0.35, 'CE_change': 0.8638752698898315, 'JS': 0.17732809484004974, 'TV': 0.4093919098377228, 'centered_logit_rms': 2.6012797355651855, 'flip_rate': 0.36, 'true_margin_change': 4.471492290496826}","{'BA_change': 0.24029999999999999, 'CE_change': 0.6503760725259781, 'JS': 0.1318331564217806, 'TV': 0.31227489322423935, 'centered_logit_rms': 2.4617790174484253, 'flip_rate': 0.2473, 'true_margin_change': 3.5422441720962525}","{'BA_change': 0.1703, 'CE_change': 0.44950449436903, 'JS': 0.0920143998414278, 'TV': 0.23065270438790322, 'centered_logit_rms': 1.942317509651184, 'flip_rate': 0.1779, 'true_margin_change': 2.649850838780403}",3,1.0095440075019724e-06,1.0172698858923468e-06,0.9120035767555237,0.5963541358709336,1.5292986530957922,EEGConformer,0,45,OpenBMI_SSVEP,False
False,"{'BA_change': 0.16999999999999993, 'CE_change': 0.5256913900375366, 'JS': 0.1610097736120224, 'TV': 0.3446442484855652, 'centered_logit_rms': 2.53678560256958, 'flip_rate': 0.32, 'true_margin_change': 3.177443027496338}","{'BA_change': 0.20779999999999998, 'CE_change': 0.6442434763908387, 'JS': 0.12462432332336902, 'TV': 0.2953901334106922, 'centered_logit_rms': 2.374356110095978, 'flip_rate': 0.3072, 'true_margin_change': 3.1384292078018188}","{'BA_change': 0.1767999999999999, 'CE_change': 0.5171979802846909, 'JS': 0.10861683323979378, 'TV': 0.26953891053795814, 'centered_logit_rms': 2.2241041755676267, 'flip_rate': 0.2845, 'true_margin_change': 2.962345494031906}",3,9.378606478094298e-07,9.534586723702887e-07,0.9120035767555237,0.5963541358709336,1.5292986530957922,EEGConformer,0,49,OpenBMI_SSVEP,False
False,"{'BA_change': 0.12, 'CE_change': 0.3523573577404022, 'JS': 0.08757097274065018, 'TV': 0.17922821640968323, 'centered_logit_rms': 3.1020007133483887, 'flip_rate': 0.16, 'true_margin_change': 3.4745373725891113}","{'BA_change': 0.05709999999999997, 'CE_change': 0.1844164267310407, 'JS': 0.04585797985084355, 'TV': 0.0998235952667892, 'centered_logit_rms': 3.0280196380615236, 'flip_rate': 0.0859, 'true_margin_change': 2.7810034442692997}","{'BA_change': 0.07089999999999998, 'CE_change': 0.2612425189907663, 'JS': 0.050569941566791385, 'TV': 0.103169433651492, 'centered_logit_rms': 2.8000092589855194, 'flip_rate': 0.0984, 'true_margin_change': 2.765688500329852}",4,1.8908574475062778e-06,1.9013115274901793e-06,2.4294655323028564,1.7664671203494071,1.3753245131572607,EEGConformer,0,7,OpenBMI_SSVEP,False
False,"{'BA_change': 0.08999999999999997, 'CE_change': 0.4496939182281494, 'JS': 0.11524681001901627, 'TV': 0.24147933721542358, 'centered_logit_rms': 2.88081693649292, 'flip_rate': 0.2, 'true_margin_change': 3.322681188583374}","{'BA_change': 0.07209999999999996, 'CE_change': 0.3425962145451922, 'JS': 0.07124459316954017, 'TV': 0.158728306889534, 'centered_logit_rms': 2.7399597120285035, 'flip_rate': 0.15209999999999999, 'true_margin_change': 2.433781745694578}","{'BA_change': 0.08599999999999997, 'CE_change': 0.42734125623013824, 'JS': 0.07603440216742456, 'TV': 0.16330184385180474, 'centered_logit_rms': 2.487935050725937, 'flip_rate': 0.15990000000000001, 'true_margin_change': 2.356745994538069}",4,1.4847469174128491e-06,1.4725514199653844e-06,2.4294655323028564,1.7664671203494071,1.3753245131572607,EEGConformer,0,9,OpenBMI_SSVEP,False
False,"{'BA_change': 0.06000000000000005, 'CE_change': 0.41970181465148926, 'JS': 0.09219461679458618, 'TV': 0.20422565937042236, 'centered_logit_rms': 2.7860515117645264, 'flip_rate': 0.21, 'true_margin_change': 2.393657922744751}","{'BA_change': 0.044900000000000044, 'CE_change': 0.41125593915581704, 'JS': 0.07880922626703978, 'TV': 0.17478159725666045, 'centered_logit_rms': 2.731204810142517, 'flip_rate': 0.17930000000000004, 'true_margin_change': 2.372755452990532}","{'BA_change': 0.06790000000000006, 'CE_change': 0.48014022605493667, 'JS': 0.08675977123901248, 'TV': 0.18548490289598704, 'centered_logit_rms': 2.5801882576942443, 'flip_rate': 0.19280000000000005, 'true_margin_change': 2.4529186303913595}",4,1.4869617643853417e-06,1.4294995310137892e-06,2.4294655323028564,1.7664671203494071,1.3753245131572607,EEGConformer,0,20,OpenBMI_SSVEP,False
False,"{'BA_change': 0.07000000000000006, 'CE_change': 0.34438028931617737, 'JS': 0.04284464940428734, 'TV': 0.08097752928733826, 'centered_logit_rms': 2.725332021713257, 'flip_rate': 0.07, 'true_margin_change': 3.5714473724365234}","{'BA_change': 0.017500000000000012, 'CE_change': -0.0004790395405143499, 'JS': 0.019592767202993855, 'TV': 0.04383925087749958, 'centered_logit_rms': 2.581031630039215, 'flip_rate': 0.0375, 'true_margin_change': 2.3360970298945904}","{'BA_change': 0.0024000000000000176, 'CE_change': -0.05319441840052605, 'JS': 0.04068177198409103, 'TV': 0.07951290864031763, 'centered_logit_rms': 2.695168296098709, 'flip_rate': 0.0707, 'true_margin_change': 2.2646083128079773}",4,1.893299099720025e-06,2.0237573812664777e-06,2.4294655323028564,1.7664671203494071,1.3753245131572607,EEGConformer,0,21,OpenBMI_SSVEP,False
False,"{'BA_change': 0.050000000000000044, 'CE_change': 0.07468650490045547, 'JS': 0.05041252449154854, 'TV': 0.10698053240776062, 'centered_logit_rms': 2.855172872543335, 'flip_rate': 0.1, 'true_margin_change': 3.602450370788574}","{'BA_change': 0.028800000000000027, 'CE_change': 0.12043146133422851, 'JS': 0.031072406829334796, 'TV': 0.07099386343732476, 'centered_logit_rms': 2.7069555211067198, 'flip_rate': 0.06630000000000001, 'true_margin_change': 2.9010604071617125}","{'BA_change': 0.043800000000000026, 'CE_change': 0.2579919111868367, 'JS': 0.048954195976257324, 'TV': 0.1006140417791903, 'centered_logit_rms': 2.725491839647293, 'flip_rate': 0.09430000000000001, 'true_margin_change': 3.012186349630356}",4,1.9809265268122545e-06,1.9616152712842448e-06,2.4294655323028564,1.7664671203494071,1.3753245131572607,EEGConformer,0,41,OpenBMI_SSVEP,False
False,"{'BA_change': 0.07000000000000006, 'CE_change': 0.2648380994796753, 'JS': 0.04877028614282608, 'TV': 0.09844765812158585, 'centered_logit_rms': 3.558116912841797, 'flip_rate': 0.09, 'true_margin_change': 6.175860404968262}","{'BA_change': 0.032800000000000024, 'CE_change': 0.12150280633475631, 'JS': 0.025154924812959507, 'TV': 0.05397957746405155, 'centered_logit_rms': 3.420868368148804, 'flip_rate': 0.0435, 'true_margin_change': 4.6893002140522}","{'BA_change': 0.0427, 'CE_change': 0.17794322247384117, 'JS': 0.03250773086503614, 'TV': 0.06591831921599806, 'centered_logit_rms': 2.6565247070789337, 'flip_rate': 0.059500000000000004, 'true_margin_change': 3.713452569246292}",4,2.2754604742658557e-06,2.210237935287296e-06,2.4294655323028564,1.7664671203494071,1.3753245131572607,EEGConformer,0,44,OpenBMI_SSVEP,False
False,"{'BA_change': 0.10999999999999999, 'CE_change': 1.0311827659606934, 'JS': 0.12233293801546097, 'TV': 0.2618645429611206, 'centered_logit_rms': 2.8449208736419678, 'flip_rate': 0.27, 'true_margin_change': 2.997631788253784}","{'BA_change': 0.0781, 'CE_change': 0.4993801594991237, 'JS': 0.0962704010680318, 'TV': 0.21352640889585017, 'centered_logit_rms': 2.6585574984550475, 'flip_rate': 0.2291, 'true_margin_change': 1.9134294570237398}","{'BA_change': 0.08070000000000001, 'CE_change': 0.3744868801161647, 'JS': 0.09118018298409879, 'TV': 0.20239466145634652, 'centered_logit_rms': 2.3135693669319153, 'flip_rate': 0.21119999999999997, 'true_margin_change': 1.7786244134418667}",4,1.4022116374690086e-06,1.341861830042035e-06,2.4294655323028564,1.7664671203494071,1.3753245131572607,EEGConformer,0,46,OpenBMI_SSVEP,False
False,"{'BA_change': 0.04999999999999993, 'CE_change': 0.2902369499206543, 'JS': 0.05846398323774338, 'TV': 0.12861758470535278, 'centered_logit_rms': 2.908996343612671, 'flip_rate': 0.12, 'true_margin_change': 3.920177698135376}","{'BA_change': 0.0281, 'CE_change': 0.17929050112608821, 'JS': 0.04211232274770737, 'TV': 0.09707749277353286, 'centered_logit_rms': 2.750022313594818, 'flip_rate': 0.0911, 'true_margin_change': 2.8131895753741265}","{'BA_change': 0.03799999999999999, 'CE_change': 0.2782945133623434, 'JS': 0.05199617124162614, 'TV': 0.11017460856586694, 'centered_logit_rms': 2.5945931708812715, 'flip_rate': 0.1053, 'true_margin_change': 2.8538774550426753}",4,1.8720410253081354e-06,1.929557124640269e-06,2.4294655323028564,1.7664671203494071,1.3753245131572607,EEGConformer,0,53,OpenBMI_SSVEP,False
False,"{'BA_change': -0.030000000000000027, 'CE_change': -0.008443105034530163, 'JS': 0.018254810944199562, 'TV': 0.15388792753219604, 'centered_logit_rms': 0.4445875287055969, 'flip_rate': 0.21, 'true_margin_change': 0.09284888207912445}","{'BA_change': 0.02490000000000005, 'CE_change': 0.032782454147818496, 'JS': 0.0099371619138401, 'TV': 0.09180175844579935, 'centered_logit_rms': 0.3118560361117125, 'flip_rate': 0.14909999999999998, 'true_margin_change': 0.07124931181315333}","{'BA_change': -0.0015999999999999227, 'CE_change': 0.009229025140812155, 'JS': 0.004457537830312504, 'TV': 0.05302783402148634, 'centered_logit_rms': 0.16489885913208127, 'flip_rate': 0.0902, 'true_margin_change': 0.05088399997504894}",0,1.757128416102205e-07,1.678702388119291e-07,0.008879407308995724,0.005074351094081066,1.7498606510205872,FBCNet,0,3,OpenBMI_MI,False
False,"{'BA_change': 0.0, 'CE_change': -0.007917530834674835, 'JS': 0.002216414548456669, 'TV': 0.04843659698963165, 'centered_logit_rms': 0.1526898890733719, 'flip_rate': 0.06, 'true_margin_change': 0.0392477847635746}","{'BA_change': -0.026599999999999985, 'CE_change': -0.01691554947916302, 'JS': 0.0031625622409774223, 'TV': 0.04698751101270318, 'centered_logit_rms': 0.15704075898975134, 'flip_rate': 0.0684, 'true_margin_change': 0.01783858790528029}","{'BA_change': -0.018500000000000006, 'CE_change': -0.01704871169597027, 'JS': 0.0017036655054835136, 'TV': 0.036313815573230386, 'centered_logit_rms': 0.11293261390179396, 'flip_rate': 0.0515, 'true_margin_change': 0.014153817892365623}",0,2.703391430713964e-07,2.5915438584434014e-07,0.008879407308995724,0.005074351094081066,1.7498606510205872,FBCNet,0,5,OpenBMI_MI,False
False,"{'BA_change': -0.009999999999999898, 'CE_change': -0.017792997881770134, 'JS': 0.002802874194458127, 'TV': 0.05631190910935402, 'centered_logit_rms': 0.1734118014574051, 'flip_rate': 0.09, 'true_margin_change': 0.013119575567543507}","{'BA_change': 0.02480000000000003, 'CE_change': 0.004562176526378608, 'JS': 0.0031520252454356524, 'TV': 0.045942607512697575, 'centered_logit_rms': 0.15868444874882698, 'flip_rate': 0.07600000000000001, 'true_margin_change': 0.025257660437928278}","{'BA_change': 0.01910000000000002, 'CE_change': -0.0027406714388962428, 'JS': 0.0011749543602127233, 'TV': 0.02932135202921927, 'centered_logit_rms': 0.09408909609541297, 'flip_rate': 0.04529999999999999, 'true_margin_change': 0.011288832299833303}",0,1.9129895179048617e-07,1.8605050797759758e-07,0.008879407308995724,0.005074351094081066,1.7498606510205872,FBCNet,0,6,OpenBMI_MI,False
False,"{'BA_change': -0.04999999999999993, 'CE_change': -0.004183671437203884, 'JS': 0.00260602287016809, 'TV': 0.053264547139406204, 'centered_logit_rms': 0.155342236161232, 'flip_rate': 0.11, 'true_margin_change': 0.04904419928789139}","{'BA_change': 0.00449999999999998, 'CE_change': 0.008699929568101651, 'JS': 0.004122785762883723, 'TV': 0.0625905276555568, 'centered_logit_rms': 0.1832648789137602, 'flip_rate': 0.1183, 'true_margin_change': 0.0010360157324612374}","{'BA_change': 0.003899999999999979, 'CE_change': 0.0016892298225866399, 'JS': 0.001960751964852534, 'TV': 0.042693374985828994, 'centered_logit_rms': 0.1159967099595815, 'flip_rate': 0.08290000000000002, 'true_margin_change': 0.0010986459220293909}",0,1.8427391523800907e-07,2.1575248169369842e-07,0.008879407308995724,0.005074351094081066,1.7498606510205872,FBCNet,0,15,OpenBMI_MI,False
False,"{'BA_change': 0.009999999999999898, 'CE_change': 0.02210918255150318, 'JS': 0.0008115143282338977, 'TV': 0.029487455263733864, 'centered_logit_rms': 0.09561819583177567, 'flip_rate': 0.03, 'true_margin_change': 0.0935688316822052}","{'BA_change': -0.007200000000000094, 'CE_change': 0.006475494869118847, 'JS': 0.0008041331447384436, 'TV': 0.025885569262318314, 'centered_logit_rms': 0.0863004825077951, 'flip_rate': 0.0362, 'true_margin_change': 0.03190927735466175}","{'BA_change': -0.00030000000000008687, 'CE_change': 0.013590278841293183, 'JS': 0.0011826281116373138, 'TV': 0.029890892601106316, 'centered_logit_rms': 0.09092438770458103, 'flip_rate': 0.04490000000000001, 'true_margin_change': 0.052593268707278186}",0,2.1955214890567731e-07,2.138364618531341e-07,0.008879407308995724,0.005074351094081066,1.7498606510205872,FBCNet,0,32,OpenBMI_MI,False
False,"{'BA_change': 0.039999999999999925, 'CE_change': 0.012970390729606152, 'JS': 0.0017080202233046293, 'TV': 0.040898848325014114, 'centered_logit_rms': 0.1441599577665329, 'flip_rate': 0.04, 'true_margin_change': 0.07059237360954285}","{'BA_change': 0.019399999999999994, 'CE_change': 0.007244148259669601, 'JS': 0.0007844825888423657, 'TV': 0.021192129489500076, 'centered_logit_rms': 0.08856916427612305, 'flip_rate': 0.0336, 'true_margin_change': 0.03958277645651833}","{'BA_change': 0.02149999999999998, 'CE_change': 0.009728714159100491, 'JS': 0.0007950070270089782, 'TV': 0.023657902083359657, 'centered_logit_rms': 0.08570716422051192, 'flip_rate': 0.03930000000000001, 'true_margin_change': 0.050420587913831694}",0,2.82543567209359e-07,2.821384897799817e-07,0.008879407308995724,0.005074351094081066,1.7498606510205872,FBCNet,0,33,OpenBMI_MI,False
False,"{'BA_change': 0.039999999999999925, 'CE_change': -0.05543152987957001, 'JS': 0.0037234402261674404, 'TV': 0.07281248271465302, 'centered_logit_rms': 0.1917715221643448, 'flip_rate': 0.16, 'true_margin_change': -0.000693385605700314}","{'BA_change': 0.009699999999999915, 'CE_change': -0.02853346357413102, 'JS': 0.003271979358178214, 'TV': 0.051601845333352686, 'centered_logit_rms': 0.15104222932830452, 'flip_rate': 0.10210000000000002, 'true_margin_change': -0.00855886186225689}","{'BA_change': 0.015299999999999918, 'CE_change': -0.020047360026510433, 'JS': 0.00114239338430707, 'TV': 0.029994265963323413, 'centered_logit_rms': 0.08424273706041277, 'flip_rate': 0.0567, 'true_margin_change': -0.0029967369901714846}",0,2.594006787148828e-07,2.709086831487184e-07,0.008879407308995724,0.005074351094081066,1.7498606510205872,FBCNet,0,38,OpenBMI_MI,False
False,"{'BA_change': 0.020000000000000018, 'CE_change': 0.02873389981687069, 'JS': 0.001250892411917448, 'TV': 0.031529027968645096, 'centered_logit_rms': 0.12416233867406845, 'flip_rate': 0.04, 'true_margin_change': 0.042684927582740784}","{'BA_change': 2.886579864025407e-17, 'CE_change': 0.004760049373144284, 'JS': 0.0014977941981123876, 'TV': 0.03094826873857528, 'centered_logit_rms': 0.12170272950083018, 'flip_rate': 0.043199999999999995, 'true_margin_change': 0.02477084424928762}","{'BA_change': -0.016999999999999977, 'CE_change': 0.002724840856390074, 'JS': 0.0035033223926802747, 'TV': 0.04621901646722108, 'centered_logit_rms': 0.1556842818297446, 'flip_rate': 0.06860000000000001, 'true_margin_change': 0.03983652171154972}",0,2.7596800578066905e-07,2.5483519920044275e-07,0.008879407308995724,0.005074351094081066,1.7498606510205872,FBCNet,0,47,OpenBMI_MI,False
False,"{'BA_change': 0.06999999999999995, 'CE_change': 0.15355843305587769, 'JS': 0.013361948542296886, 'TV': 0.11993728578090668, 'centered_logit_rms': 0.37254318594932556, 'flip_rate': 0.15, 'true_margin_change': 0.1342475861310959}","{'BA_change': 0.016299999999999978, 'CE_change': 0.04650702010039822, 'JS': 0.00714033393887803, 'TV': 0.07089848410338163, 'centered_logit_rms': 0.23975165612995625, 'flip_rate': 0.11630000000000001, 'true_margin_change': 0.04598045135615394}","{'BA_change': 0.008099999999999974, 'CE_change': 0.03055414311646018, 'JS': 0.0034849606428178958, 'TV': 0.05175375174731016, 'centered_logit_rms': 0.16150519777089356, 'flip_rate': 0.0815, 'true_margin_change': 0.02964088665205054}",1,2.791899476051185e-07,2.6102419198537063e-07,0.06330404430627823,0.016895490357419475,3.7468012450126333,FBCNet,0,2,OpenBMI_MI,False
False,"{'BA_change': 0.039999999999999925, 'CE_change': 0.1477828174829483, 'JS': 0.0409843772649765, 'TV': 0.21475549042224884, 'centered_logit_rms': 0.6612839698791504, 'flip_rate': 0.44, 'true_margin_change': 0.35626739263534546}","{'BA_change': 0.013999999999999967, 'CE_change': 0.050731993381341454, 'JS': 0.012280132817686536, 'TV': 0.08275534823536873, 'centered_logit_rms': 0.31037773460149765, 'flip_rate': 0.12899999999999998, 'true_margin_change': 0.06512763663282385}","{'BA_change': 0.010699999999999972, 'CE_change': 0.029039651709317695, 'JS': 0.008687782032357063, 'TV': 0.07542363924905658, 'centered_logit_rms': 0.2325475075095892, 'flip_rate': 0.1277, 'true_margin_change': 0.06769479500246234}",1,2.2597293991566403e-07,2.1126831782680712e-07,0.06330404430627823,0.016895490357419475,3.7468012450126333,FBCNet,0,14,OpenBMI_MI,False
False,"{'BA_change': 0.07000000000000006, 'CE_change': 0.05794264376163483, 'JS': 0.016717256978154182, 'TV': 0.13199332356452942, 'centered_logit_rms': 0.4144088327884674, 'flip_rate': 0.25, 'true_margin_change': 0.1875956654548645}","{'BA_change': 0.03920000000000002, 'CE_change': 0.03177645744595793, 'JS': 0.006677814323920756, 'TV': 0.06063309894874692, 'centered_logit_rms': 0.22140276804566383, 'flip_rate': 0.10680000000000003, 'true_margin_change': 0.07225703265663469}","{'BA_change': 0.02740000000000002, 'CE_change': 0.022854169379206722, 'JS': 0.004410841928183799, 'TV': 0.05404719565995038, 'centered_logit_rms': 0.1808516628295183, 'flip_rate': 0.09620000000000001, 'true_margin_change': 0.06545274649717613}",1,2.5697724481688056e-07,2.429092144495826e-07,0.06330404430627823,0.016895490357419475,3.7468012450126333,FBCNet,0,26,OpenBMI_MI,False
