Model,Task,fold,seed,checkpoint_record_path,checkpoint_present,checkpoint_path,checkpoint_sha256,split_sha256,representation_layer,protected_assignment_path,protected_assignment_sha256,protected_rank,frozen_embedding_path,spectral_transform_path,random_coordinate_path,sessions,probe_configuration,status,reason
Medformer,WBCIC_MI,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold3_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold3_seed0\selected.pt,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\wbcic_mi\fold3_seed0.json,578b0aaec9c9bdc8dbd107b34bc29e85509bd5ac2b6005924580e1da18bd78e7,4,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,WBCIC_MI,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold3_seed1\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,WBCIC_MI,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold3_seed2\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,WBCIC_MI,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold4_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold4_seed0\selected.pt,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\wbcic_mi\fold4_seed0.json,0896f44c5cced52bcea1b517e8c2d8e6da04f6fe889ae567f5fbd2cff7e0bb2c,4,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,WBCIC_MI,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold4_seed1\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,WBCIC_MI,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold4_seed2\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold0_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold0_seed0\selected.pt,21f3ec51ec2f05afc9dd16d91eb71dc4e2a9995d9b1dca824c8db21462581626,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold0_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold0_seed1\selected.pt,edc25e50ebf7dd1df5dec2b9015bdb85d823b1756ec44c446b2ab14f43728c56,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold0_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold0_seed2\selected.pt,d62ac654e3be6f36544dbaee02291a63be0f09d9cee65dab766e863e4831faec,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold1_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold1_seed0\selected.pt,a5dfe10fdc38825e4dbe526e4e6fc68f6ae8c86c0f39d5f29bfd5d8a32a10442,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold1_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold1_seed1\selected.pt,0994fd16791bc434132caa09140f82def1680db968a193f96ff7637183346d36,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold1_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold1_seed2\selected.pt,313bfaa303024e27f8240aa83dd673e813e0033a489d2243c4cfc17696383156,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold2_seed0\selected.pt,b7f1bb2f0d0681e20c466db9b1703861e497395d72bbaafec60b1b9f9f94b1b1,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold2_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold2_seed1\selected.pt,0d9faf47711bb7baccd45891a77be24404b0d17cf35be9acb55f87aac8327150,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold2_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold2_seed2\selected.pt,d4bd5f29c3d2f6f57dd24f8f81551c927fb42305e63a07745a07ecee61921a28,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold3_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold3_seed0\selected.pt,05d7c5ac5fb3269b252cd33cd3ae503b91ac9ab402f156dc6810b06f7f803606,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold3_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold3_seed1\selected.pt,5520b4d468bab5cdab28535eec24bda234e2f3eb37e14606bf929aec7b1d05d7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold3_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold3_seed2\selected.pt,b6dd83bec4e08ae763c88d23cc8f99e46ff2cc00d69a506172ba5a5c9ff006ee,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold4_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold4_seed0\selected.pt,711bef686bf4455e4a92729167792588619d8072f7b0ba50cc235ecd605fdc85,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold4_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold4_seed1\selected.pt,28e3c2ac680027b0359f0070b59214192761e5cb978967232573b43e3ea3efa6,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_MI,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold4_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_mi\fold4_seed2\selected.pt,3b0dcf5ed2f2871c801ed2e3a2e6895a75e6a06b8c593231f86eed0e95b3add8,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold0_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold0_seed0\selected.pt,a8b6c751c5d28cecd3bf0136d5d966e09f1f3344f65eb7a76289917b4185ae00,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold0_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold0_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold1_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold1_seed0\selected.pt,01ffc8e63de2fa2fce7725621159afced345b2a095a0d62c29b9e04c1dc3e719,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold1_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold1_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold2_seed0\selected.pt,9fe71905c97b8aad052fbc8f1b3cbe1b8340c667099205e59a5a1853bd990ff8,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold2_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold2_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold3_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold3_seed0\selected.pt,e82e054c306c3c50cdef98c3eb54f6e87c2ec8d6bc527de9b3148f91ef99fbfa,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold3_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold3_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold4_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold4_seed0\selected.pt,bf3f1290a2b4d13f8b95e22dda643597bfa8bfa54f146599d9c9f5438b0db46d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold4_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_ERP,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_erp\fold4_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold0_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold0_seed0\selected.pt,5cc26c51724661ece14310905b2b2f978f273f615b8465f0655dcfb6be6daef9,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold0_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold0_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold1_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold1_seed0\selected.pt,680bb637a379c998ffaf0bd72b46b43708fd0c3b08855fab93fb68b849c27665,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold1_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold1_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold2_seed0\selected.pt,a18ca70376489d65c5862c5d5f5797de235e9d1348a4b253bf806ab2ae31c567,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold2_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold2_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold3_seed0\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold3_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold3_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold4_seed0\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold4_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,OpenBMI_SSVEP,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\openbmi_ssvep\fold4_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,WBCIC_MI,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\wbcic_mi\fold0_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\wbcic_mi\fold0_seed0\selected.pt,34ef48c2ff8567b22707223103940855d2a649ed71656bd02ced3905372c2982,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,WBCIC_MI,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\wbcic_mi\fold0_seed1\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,WBCIC_MI,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\wbcic_mi\fold0_seed2\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,WBCIC_MI,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\wbcic_mi\fold1_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\wbcic_mi\fold1_seed0\selected.pt,2fa5435164828ef57a7c6f283b374771b19888a0ff55213637250e8c8cf72dca,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,WBCIC_MI,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\wbcic_mi\fold1_seed1\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,WBCIC_MI,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\wbcic_mi\fold1_seed2\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
SGN,WBCIC_MI,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\wbcic_mi\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\sgn\cells\wbcic_mi\fold2_seed0\selected.pt,f6e9d1061518b1b2ad91425e4b8b365498ea72f8f5b9dac7c85aba0997b133bd,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
