Model,Task,fold,seed,subject,session,session_index,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
TeCh,OpenBMI_ERP,2,2,36,S2,2,0.9406060606060607,0.8823124967871279,0.9252525252525252,1980,6fe41adc8ef9913d2210705f1adcad3c8ed223ab073e7f56018ca26cb9d97025,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a
TeCh,OpenBMI_ERP,2,2,37,S2,2,0.9266666666666666,0.8966736759978031,0.9383838383838384,1980,6fe41adc8ef9913d2210705f1adcad3c8ed223ab073e7f56018ca26cb9d97025,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a
TeCh,OpenBMI_ERP,2,2,39,S2,2,0.6824242424242424,0.6528943632053495,0.7757575757575758,1980,6fe41adc8ef9913d2210705f1adcad3c8ed223ab073e7f56018ca26cb9d97025,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a
TeCh,OpenBMI_ERP,2,2,4,S2,2,0.8772727272727273,0.8316928449326662,0.8944444444444445,1980,6fe41adc8ef9913d2210705f1adcad3c8ed223ab073e7f56018ca26cb9d97025,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a
TeCh,OpenBMI_ERP,2,2,42,S2,2,0.7639393939393939,0.7424757424486284,0.8449494949494949,1980,6fe41adc8ef9913d2210705f1adcad3c8ed223ab073e7f56018ca26cb9d97025,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a
TeCh,OpenBMI_ERP,2,2,51,S2,2,0.6784848484848485,0.6587864574185616,0.7893939393939394,1980,6fe41adc8ef9913d2210705f1adcad3c8ed223ab073e7f56018ca26cb9d97025,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a
TeCh,OpenBMI_ERP,2,2,54,S2,2,0.6648484848484848,0.62281331458261,0.7383838383838384,1980,6fe41adc8ef9913d2210705f1adcad3c8ed223ab073e7f56018ca26cb9d97025,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a
TeCh,OpenBMI_ERP,3,2,12,S1,1,0.9175757575757576,0.831514769702516,0.8848484848484849,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,13,S1,1,0.8915151515151516,0.8116740236572056,0.8717171717171717,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,17,S1,1,0.7442424242424243,0.6668482570768541,0.7535353535353535,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,18,S1,1,0.7636042045684253,0.7470943987952765,0.8504295098534613,1979,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,24,S1,1,0.9030303030303031,0.8344932633247474,0.8909090909090909,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,25,S1,1,0.7527272727272727,0.7527272727272727,0.8626262626262626,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,29,S1,1,0.8081818181818181,0.7900035453946881,0.8762626262626263,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,36,S1,1,0.9272727272727272,0.8579928154467894,0.907070707070707,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,37,S1,1,0.7727272727272727,0.7300096475795925,0.8252525252525252,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,39,S1,1,0.8166666666666667,0.722542752601486,0.7954545454545454,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,4,S1,1,0.7869696969696969,0.7612672923251044,0.8550505050505051,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,42,S1,1,0.886060606060606,0.84138013344211,0.901010101010101,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,51,S1,1,0.8512121212121212,0.7766484157763044,0.8469696969696969,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,54,S1,1,0.696969696969697,0.6628923901651174,0.7797979797979798,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,12,S2,2,0.9475757575757575,0.8879863583930989,0.9287878787878788,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,13,S2,2,0.8772727272727272,0.786971136447367,0.85,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,17,S2,2,0.7790909090909091,0.6903708220540727,0.7691919191919192,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,18,S2,2,0.906060606060606,0.8714970600927824,0.9222222222222223,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,24,S2,2,0.716969696969697,0.6227463317748616,0.7,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,25,S2,2,0.72,0.7106364097363083,0.8323232323232324,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,29,S2,2,0.8736363636363637,0.8262730213719847,0.8904040404040404,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,36,S2,2,0.9484848484848485,0.8825158227848101,0.9242424242424242,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,37,S2,2,0.9296969696969697,0.9013298644703311,0.9414141414141414,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,39,S2,2,0.6563636363636364,0.633328042251692,0.7666666666666667,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,4,S2,2,0.8954545454545455,0.8320663854874963,0.8904040404040404,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,42,S2,2,0.803030303030303,0.7680837958442819,0.8555555555555555,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,51,S2,2,0.703939393939394,0.6375928793239163,0.7328282828282828,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,3,2,54,S2,2,0.6857575757575758,0.6616347702970224,0.7873737373737374,1980,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
TeCh,OpenBMI_ERP,4,2,12,S1,1,0.9445454545454546,0.8787128624831496,0.9217171717171717,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,13,S1,1,0.8833333333333333,0.7904929126049856,0.852020202020202,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,17,S1,1,0.793939393939394,0.7342606513645117,0.8202020202020202,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,18,S1,1,0.69572927577779,0.6995636805271819,0.8362809499747347,1979,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,24,S1,1,0.9081818181818182,0.8520095974330104,0.9055555555555556,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,25,S1,1,0.7227272727272727,0.7353166356775676,0.8611111111111112,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,29,S1,1,0.7684848484848485,0.7546836609336609,0.8565656565656565,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,36,S1,1,0.9218181818181819,0.8356750645994833,0.8878787878787879,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,37,S1,1,0.769090909090909,0.6752190313211777,0.7525252525252525,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,39,S1,1,0.8021212121212121,0.7040243375392985,0.7772727272727272,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,4,S1,1,0.7763636363636364,0.7609293889549065,0.8595959595959596,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,42,S1,1,0.8733333333333333,0.8149689651706287,0.8797979797979798,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,51,S1,1,0.8387878787878789,0.7580514940669374,0.8303030303030303,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,54,S1,1,0.6251515151515151,0.6050140338317079,0.746969696969697,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,12,S2,2,0.9615151515151514,0.918160468441763,0.95,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,13,S2,2,0.8812121212121212,0.7847826086956522,0.8464646464646465,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,17,S2,2,0.7457575757575758,0.6256583718398689,0.6893939393939394,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,18,S2,2,0.8224242424242425,0.814009329055876,0.8939393939393939,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,24,S2,2,0.75,0.6500036488360214,0.7247474747474747,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,25,S2,2,0.7148484848484848,0.7247554175158529,0.854040404040404,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,29,S2,2,0.8024242424242425,0.7725441359607355,0.8606060606060606,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,36,S2,2,0.9442424242424242,0.8756093883500025,0.9191919191919192,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,37,S2,2,0.9133333333333333,0.8860189813708997,0.9323232323232323,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,39,S2,2,0.7003030303030303,0.6667842217766722,0.7833333333333333,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,4,S2,2,0.8766666666666667,0.8394620627773604,0.9015151515151515,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,42,S2,2,0.8081818181818182,0.7542583732057416,0.8378787878787879,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,51,S2,2,0.6848484848484848,0.6318649885583524,0.7373737373737373,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_ERP,4,2,54,S2,2,0.6693939393939394,0.6358940122259329,0.7580808080808081,1980,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
TeCh,OpenBMI_SSVEP,0,0,12,S1,1,0.98,0.9799959983993597,0.98,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,13,S1,1,0.74,0.7371652737506396,0.74,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,17,S1,1,0.75,0.7453985786419505,0.75,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,18,S1,1,0.96,0.9599764521193094,0.96,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,24,S1,1,0.87,0.8745295698924731,0.87,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,25,S1,1,0.98,0.9799959983993598,0.98,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,29,S1,1,0.9,0.9012574654721911,0.9,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,36,S1,1,1.0,1.0,1.0,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,37,S1,1,0.95,0.9497383494460586,0.95,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,39,S1,1,0.94,0.9399221858554743,0.94,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,4,S1,1,0.99,0.9899959983993598,0.99,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,42,S1,1,0.95,0.9504219938566443,0.95,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,51,S1,1,0.5700000000000001,0.5767713430374705,0.57,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,54,S1,1,0.52,0.4691166404545569,0.52,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,12,S2,2,0.9199999999999999,0.9198073448568508,0.92,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,13,S2,2,0.64,0.6370418763711447,0.64,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,17,S2,2,0.75,0.7494970028444216,0.75,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,18,S2,2,1.0,1.0,1.0,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,24,S2,2,0.85,0.8508883990823624,0.85,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,25,S2,2,0.8799999999999999,0.879273893954745,0.88,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,29,S2,2,0.89,0.8912038245249791,0.89,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,36,S2,2,1.0,1.0,1.0,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,37,S2,2,1.0,1.0,1.0,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,39,S2,2,0.91,0.9096636821668111,0.91,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,4,S2,2,1.0,1.0,1.0,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,42,S2,2,0.56,0.5569964349376114,0.56,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,51,S2,2,0.66,0.6617020926342959,0.66,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,0,0,54,S2,2,0.54,0.5202572481984247,0.54,100,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
TeCh,OpenBMI_SSVEP,1,0,12,S1,1,0.99,0.9899959983993598,0.99,100,4b8a90ac988ba79fdbf5090907cb542f7122031b6cd36c6833f0e3cb9e9a8aa3,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
TeCh,OpenBMI_SSVEP,1,0,13,S1,1,0.74,0.7414692894419911,0.74,100,4b8a90ac988ba79fdbf5090907cb542f7122031b6cd36c6833f0e3cb9e9a8aa3,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
TeCh,OpenBMI_SSVEP,1,0,17,S1,1,0.71,0.7047693920335429,0.71,100,4b8a90ac988ba79fdbf5090907cb542f7122031b6cd36c6833f0e3cb9e9a8aa3,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
TeCh,OpenBMI_SSVEP,1,0,18,S1,1,0.97,0.9699764521193094,0.97,100,4b8a90ac988ba79fdbf5090907cb542f7122031b6cd36c6833f0e3cb9e9a8aa3,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
TeCh,OpenBMI_SSVEP,1,0,24,S1,1,0.87,0.8714265809920336,0.87,100,4b8a90ac988ba79fdbf5090907cb542f7122031b6cd36c6833f0e3cb9e9a8aa3,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
TeCh,OpenBMI_SSVEP,1,0,25,S1,1,0.98,0.9799679487179488,0.98,100,4b8a90ac988ba79fdbf5090907cb542f7122031b6cd36c6833f0e3cb9e9a8aa3,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
TeCh,OpenBMI_SSVEP,1,0,29,S1,1,0.91,0.9091690469845104,0.91,100,4b8a90ac988ba79fdbf5090907cb542f7122031b6cd36c6833f0e3cb9e9a8aa3,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
TeCh,OpenBMI_SSVEP,1,0,36,S1,1,1.0,1.0,1.0,100,4b8a90ac988ba79fdbf5090907cb542f7122031b6cd36c6833f0e3cb9e9a8aa3,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
TeCh,OpenBMI_SSVEP,1,0,37,S1,1,0.95,0.9497212862231635,0.95,100,4b8a90ac988ba79fdbf5090907cb542f7122031b6cd36c6833f0e3cb9e9a8aa3,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
TeCh,OpenBMI_SSVEP,1,0,39,S1,1,0.84,0.838200808625337,0.84,100,4b8a90ac988ba79fdbf5090907cb542f7122031b6cd36c6833f0e3cb9e9a8aa3,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
