model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,C_only_accuracy,C_only_corrected_errors,C_only_introduced_errors,P_only_accuracy,P_only_corrected_errors,P_only_introduced_errors,fixed_alpha_0.25_corrected_errors,fixed_alpha_0.25_introduced_errors,fixed_alpha_0.5_corrected_errors,fixed_alpha_0.5_introduced_errors,fixed_alpha_0.75_corrected_errors,fixed_alpha_0.75_introduced_errors,fixed_alpha_0_corrected_errors,fixed_alpha_0_introduced_errors,fixed_alpha_1_corrected_errors,fixed_alpha_1_introduced_errors,fraction,gain_2d_A_corrected_errors,gain_2d_A_introduced_errors,gain_2d_C_corrected_errors,gain_2d_C_introduced_errors,gain_2d_D_corrected_errors,gain_2d_D_introduced_errors,gain_alpha_A_corrected_errors,gain_alpha_A_introduced_errors,gain_alpha_C_corrected_errors,gain_alpha_C_introduced_errors,gain_alpha_D_corrected_errors,gain_alpha_D_introduced_errors,n_trials,native_accuracy,native_corrected_errors,native_introduced_errors,oracle_2d_corrected_errors,oracle_2d_introduced_errors,oracle_recoverable_fraction,oracle_suppression_corrected_errors,oracle_suppression_introduced_errors,reliability_A_corrected_errors,reliability_A_introduced_errors,reliability_B_corrected_errors,reliability_B_introduced_errors,reliability_C_corrected_errors,reliability_C_introduced_errors,reliability_D_corrected_errors,reliability_D_introduced_errors,subject_id,subset
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,1,0,0.0,0,12,0,10,0,8,0,3,0,12,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9230769230769231,0,0,0,0,0.9230769230769231,0,0,0,0,0,0,0,0,0,0,43,P_wrong_C_correct
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,43,ambiguous
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5555555555555556,14,16,0.4444444444444444,4,11,3,8,3,6,2,4,4,11,0,0,0.45,4,1,5,4,3,5,0,0,0,0,0,0,45,0.6,0,0,11,0,0.8444444444444444,4,0,0,0,0,0,0,0,0,0,1,disagreement
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,16,1.0,4,0,3,0,3,0,2,0,4,0,0,0,0.2,0,1,0,2,1,2,0,0,0,0,0,0,20,0.8,0,0,3,0,0.95,4,0,0,0,0,0,0,0,0,0,1,P_correct_C_wrong
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,14,0,0.0,0,11,0,8,0,6,0,4,0,11,0,0,0.25,4,0,5,2,2,3,0,0,0,0,0,0,25,0.44,0,0,8,0,0.76,0,0,0,0,0,0,0,0,0,0,1,P_wrong_C_correct
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,ambiguous
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.3958333333333333,13,24,0.6041666666666666,5,6,4,5,1,3,0,1,5,6,0,0,0.48,0,1,1,2,0,2,0,0,0,1,0,1,48,0.625,0,0,11,0,0.8541666666666666,5,0,0,0,0,0,0,0,0,0,8,disagreement
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,24,1.0,5,0,4,0,1,0,0,0,5,0,0,0,0.29,0,0,0,1,0,0,0,0,0,0,0,0,29,0.8275862068965517,0,0,2,0,0.896551724137931,5,0,0,0,0,0,0,0,0,0,8,P_correct_C_wrong
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,13,0,0.0,0,6,0,5,0,3,0,1,0,6,0,0,0.19,0,1,1,1,0,2,0,0,0,1,0,1,19,0.3157894736842105,0,0,9,0,0.7894736842105263,0,0,0,0,0,0,0,0,0,0,8,P_wrong_C_correct
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,8,ambiguous
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5,16,19,0.5,5,8,4,7,2,4,1,3,5,8,0,0,0.48,1,1,1,1,2,2,0,0,0,0,0,0,48,0.5625,0,0,11,0,0.7916666666666666,5,0,0,0,0,0,0,0,0,0,11,disagreement
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,19,1.0,5,0,4,0,2,0,1,0,5,0,0,0,0.24,0,1,0,1,1,1,0,0,0,0,0,0,24,0.7916666666666666,0,0,4,0,0.9583333333333334,5,0,0,0,0,0,0,0,0,0,11,P_correct_C_wrong
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,16,0,0.0,0,8,0,7,0,4,0,3,0,8,0,0,0.24,1,0,1,0,1,1,0,0,0,0,0,0,24,0.3333333333333333,0,0,7,0,0.625,0,0,0,0,0,0,0,0,0,0,11,P_wrong_C_correct
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,11,ambiguous
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.40350877192982454,13,26,0.5964912280701754,8,10,5,7,4,1,1,0,8,10,0,0,0.57,0,0,2,2,2,1,1,0,1,1,1,1,57,0.631578947368421,0,0,11,0,0.8245614035087719,8,0,0,0,0,0,0,0,0,0,23,disagreement
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,26,1.0,8,0,5,0,4,0,1,0,8,0,0,0,0.34,0,0,1,2,1,0,1,0,1,0,1,0,34,0.7647058823529411,0,0,6,0,0.9411764705882353,8,0,0,0,0,0,0,0,0,0,23,P_correct_C_wrong
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,13,0,0.0,0,10,0,7,0,1,0,0,0,10,0,0,0.23,0,0,1,0,1,1,0,0,0,1,0,1,23,0.43478260869565216,0,0,5,0,0.6521739130434783,0,0,0,0,0,0,0,0,0,0,23,P_wrong_C_correct
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,23,ambiguous
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.34,13,26,0.66,7,4,4,1,3,0,1,0,7,4,0,0,0.5,3,2,4,5,5,3,0,0,2,1,1,1,50,0.6,0,0,14,0,0.88,7,0,0,0,0,0,0,0,0,0,30,disagreement
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,26,1.0,7,0,4,0,3,0,1,0,7,0,0,0,0.33,0,2,1,4,2,2,0,0,2,0,1,0,33,0.7878787878787878,0,0,5,0,0.9393939393939394,7,0,0,0,0,0,0,0,0,0,30,P_correct_C_wrong
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,13,0,0.0,0,4,0,1,0,0,0,0,0,4,0,0,0.17,3,0,3,1,3,1,0,0,0,1,0,1,17,0.23529411764705882,0,0,9,0,0.7647058823529411,0,0,0,0,0,0,0,0,0,0,30,P_wrong_C_correct
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,30,ambiguous
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.28,9,27,0.72,9,5,6,4,3,3,0,0,9,5,0,0,0.5,0,1,0,4,1,5,0,0,2,0,0,0,50,0.64,0,0,13,0,0.9,9,0,0,0,0,0,0,0,0,0,48,disagreement
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,27,1.0,9,0,6,0,3,0,0,0,9,0,0,0,0.36,0,1,0,4,1,4,0,0,2,0,0,0,36,0.75,0,0,7,0,0.9444444444444444,9,0,0,0,0,0,0,0,0,0,48,P_correct_C_wrong
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,9,0,0.0,0,5,0,4,0,3,0,0,0,5,0,0,0.14,0,0,0,0,0,1,0,0,0,0,0,0,14,0.35714285714285715,0,0,6,0,0.7857142857142857,0,0,0,0,0,0,0,0,0,0,48,P_wrong_C_correct
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,48,ambiguous
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.42592592592592593,17,18,0.5740740740740741,13,6,12,4,9,4,6,2,13,6,0,0,0.54,2,0,3,1,4,1,0,0,0,0,0,0,54,0.4444444444444444,0,0,21,0,0.8333333333333334,13,0,0,0,0,0,0,0,0,0,50,disagreement
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,18,1.0,13,0,12,0,9,0,6,0,13,0,0,0,0.31,0,0,1,0,1,0,0,0,0,0,0,0,31,0.5806451612903226,0,0,12,0,0.967741935483871,13,0,0,0,0,0,0,0,0,0,50,P_correct_C_wrong
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,17,0,0.0,0,6,0,4,0,4,0,2,0,6,0,0,0.23,2,0,2,1,3,1,0,0,0,0,0,0,23,0.2608695652173913,0,0,9,0,0.6521739130434783,0,0,0,0,0,0,0,0,0,0,50,P_wrong_C_correct
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,50,ambiguous
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.4489795918367347,13,24,0.5510204081632653,3,9,3,7,3,5,2,2,3,9,0,0,0.49,1,1,1,3,1,1,0,0,0,0,0,0,49,0.673469387755102,0,0,8,0,0.8367346938775511,3,0,0,0,0,0,0,0,0,0,52,disagreement
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,24,1.0,3,0,3,0,3,0,2,0,3,0,0,0,0.27,1,1,1,1,1,0,0,0,0,0,0,0,27,0.8888888888888888,0,0,3,0,1.0,3,0,0,0,0,0,0,0,0,0,52,P_correct_C_wrong
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,13,0,0.0,0,9,0,7,0,5,0,2,0,9,0,0,0.22,0,0,0,2,0,1,0,0,0,0,0,0,22,0.4090909090909091,0,0,5,0,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,52,P_wrong_C_correct
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,52,ambiguous
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.43902439024390244,10,15,0.5609756097560976,8,8,7,4,3,2,1,0,8,8,0,0,0.41,0,1,2,1,1,1,1,0,1,0,1,0,41,0.5609756097560976,0,0,10,0,0.8048780487804879,8,0,0,0,0,0,0,0,0,0,10,disagreement
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,15,1.0,8,0,7,0,3,0,1,0,8,0,0,0,0.23,0,1,0,1,0,1,1,0,1,0,1,0,23,0.6521739130434783,0,0,5,0,0.8695652173913043,8,0,0,0,0,0,0,0,0,0,10,P_correct_C_wrong
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,10,0,0.0,0,8,0,4,0,2,0,0,0,8,0,0,0.18,0,0,2,0,1,0,0,0,0,0,0,0,18,0.4444444444444444,0,0,5,0,0.7222222222222222,0,0,0,0,0,0,0,0,0,0,10,P_wrong_C_correct
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,10,ambiguous
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.2923076923076923,12,40,0.7076923076923077,6,7,5,5,3,3,2,2,6,7,0,0,0.65,1,0,6,0,5,0,1,0,1,0,0,0,65,0.7230769230769231,0,0,16,0,0.9692307692307692,6,0,0,0,0,0,2,0,2,0,16,disagreement
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,40,1.0,6,0,5,0,3,0,2,0,6,0,0,0,0.46,0,0,2,0,2,0,1,0,1,0,0,0,46,0.8695652173913043,0,0,4,0,0.9565217391304348,6,0,0,0,0,0,2,0,2,0,16,P_correct_C_wrong
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,12,0,0.0,0,7,0,5,0,3,0,2,0,7,0,0,0.19,1,0,4,0,3,0,0,0,0,0,0,0,19,0.3684210526315789,0,0,12,0,1.0,0,0,0,0,0,0,0,0,0,0,16,P_wrong_C_correct
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,16,ambiguous
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.34285714285714286,8,19,0.6571428571428571,4,4,2,3,1,0,1,0,4,4,0,0,0.35,1,0,2,1,2,2,1,0,2,0,2,0,35,0.6571428571428571,0,0,6,0,0.8285714285714286,4,0,0,0,0,0,0,0,0,0,19,disagreement
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,19,1.0,4,0,2,0,1,0,1,0,4,0,0,0,0.23,1,0,1,1,1,2,1,0,2,0,2,0,23,0.8260869565217391,0,0,2,0,0.9130434782608695,4,0,0,0,0,0,0,0,0,0,19,P_correct_C_wrong
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,8,0,0.0,0,4,0,3,0,0,0,0,0,4,0,0,0.12,0,0,1,0,1,0,0,0,0,0,0,0,12,0.3333333333333333,0,0,4,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,19,P_wrong_C_correct
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,19,ambiguous
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.4666666666666667,15,15,0.5333333333333333,9,6,6,5,4,3,2,1,9,6,0,0,0.45,2,1,1,2,2,2,2,0,2,2,2,1,45,0.4666666666666667,0,0,13,0,0.7555555555555555,9,0,0,0,0,0,0,1,0,1,22,disagreement
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,15,1.0,9,0,6,0,4,0,2,0,9,0,0,0,0.24,2,0,1,0,1,0,2,0,2,0,2,0,24,0.625,0,0,6,0,0.875,9,0,0,0,0,0,0,0,0,0,22,P_correct_C_wrong
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,15,0,0.0,0,6,0,5,0,3,0,1,0,6,0,0,0.21,0,1,0,2,1,2,0,0,0,2,0,1,21,0.2857142857142857,0,0,7,0,0.6190476190476191,0,0,0,0,0,0,0,1,0,1,22,P_wrong_C_correct
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,22,ambiguous
