subject,session,basis_type,basis_draw,direction,epsilon,A_P_mean,n_trials,task,fold,stage
2,1,PCA,0,5,0.25,-0.0188891738653183,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,6,0.25,0.1876823455095291,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,7,0.25,0.08711410313844681,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,8,0.25,-0.030149348080158234,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,9,0.25,0.0029367872048169374,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,10,0.25,-0.04133446142077446,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,11,0.25,0.03808057680726051,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,12,0.25,-0.01673971116542816,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,13,0.25,-0.010157013311982155,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,14,0.25,-0.012101246975362301,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,15,0.25,-0.01207190752029419,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,0,0.5,-0.2254904955625534,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,1,0.5,0.020725494250655174,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,2,0.5,-0.316246896982193,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,3,0.5,-0.008685804903507233,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,4,0.5,-0.132485032081604,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,5,0.5,-0.0188620425760746,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,6,0.5,0.18786349892616272,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,7,0.5,0.08708341419696808,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,8,0.5,-0.030148576945066452,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,9,0.5,0.0030414205975830555,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,10,0.5,-0.04137071967124939,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,11,0.5,0.038162823766469955,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,12,0.5,-0.016704954206943512,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,13,0.5,-0.010019567795097828,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,14,0.5,-0.012108104303479195,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,15,0.5,-0.012056548148393631,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,0,1.0,-0.22101517021656036,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,1,1.0,0.02228659950196743,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,2,1.0,-0.31285998225212097,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,3,1.0,-0.009344298392534256,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,4,1.0,-0.13165533542633057,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,5,1.0,-0.018783608451485634,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,6,1.0,0.188374862074852,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,7,1.0,0.08676076680421829,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,8,1.0,-0.03007233701646328,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,9,1.0,0.0034905625507235527,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,10,1.0,-0.041511960327625275,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,11,1.0,0.03843880072236061,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,12,1.0,-0.01655707322061062,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,13,1.0,-0.009602678008377552,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,14,1.0,-0.012073502875864506,100,OpenBMI_MI,0,TRAIN
2,1,PCA,0,15,1.0,-0.01202210783958435,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,0,0.25,-0.036091748625040054,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,1,0.25,0.01783101260662079,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,2,0.25,-0.26617592573165894,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,3,0.25,0.004743435885757208,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,4,0.25,0.00669073686003685,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,5,0.25,-0.02725105918943882,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,6,0.25,0.23975902795791626,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,7,0.25,0.058129943907260895,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,8,0.25,-0.036105237901210785,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,9,0.25,-0.05703388527035713,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,10,0.25,-0.05175933986902237,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,11,0.25,-0.03185683488845825,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,12,0.25,0.004408929497003555,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,13,0.25,-0.14812535047531128,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,14,0.25,-0.01886286586523056,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,15,0.25,-0.021766912192106247,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,0,0.5,-0.03564436361193657,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,1,0.5,0.01789119467139244,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,2,0.5,-0.26506108045578003,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,3,0.5,0.004935093689709902,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,4,0.5,0.0068120588548481464,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,5,0.5,-0.027219219133257866,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,6,0.5,0.2395036816596985,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,7,0.5,0.058283545076847076,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,8,0.5,-0.03611069545149803,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,9,0.5,-0.056909479200839996,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,10,0.5,-0.05171988904476166,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,11,0.5,-0.03184744715690613,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,12,0.5,0.004384688567370176,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,13,0.5,-0.1478610336780548,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,14,0.5,-0.01887006126344204,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,15,0.5,-0.021741552278399467,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,0,1.0,-0.03393886983394623,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,1,1.0,0.01797812432050705,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,2,1.0,-0.26084962487220764,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,3,1.0,0.006058834958821535,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,4,1.0,0.007122770417481661,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,5,1.0,-0.027084285393357277,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,6,1.0,0.23855462670326233,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,7,1.0,0.05868884176015854,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,8,1.0,-0.036037247627973557,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,9,1.0,-0.05648064613342285,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,10,1.0,-0.051601920276880264,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,11,1.0,-0.031785205006599426,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,12,1.0,0.004351432900875807,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,13,1.0,-0.1467595398426056,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,14,1.0,-0.01891111582517624,100,OpenBMI_MI,0,TRAIN
2,2,PCA,0,15,1.0,-0.021665357053279877,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,0,0.25,0.06532246619462967,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,1,0.25,0.05790788680315018,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,2,0.25,-0.11662557721138,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,3,0.25,-0.01288889441639185,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,4,0.25,-0.020971525460481644,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,5,0.25,-0.015936149284243584,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,6,0.25,0.20690792798995972,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,7,0.25,0.056096822023391724,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,8,0.25,-0.010939167812466621,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,9,0.25,-0.03171659633517265,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,10,0.25,0.007882743142545223,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,11,0.25,-0.007326908875256777,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,12,0.25,0.033780552446842194,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,13,0.25,0.16603843867778778,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,14,0.25,-0.01046505942940712,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,15,0.25,-0.01767931506037712,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,0,0.5,0.06523597985506058,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,1,0.5,0.05774277076125145,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,2,0.5,-0.11687275767326355,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,3,0.5,-0.012584640644490719,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,4,0.5,-0.02093457616865635,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,5,0.5,-0.01586885005235672,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,6,0.5,0.20672237873077393,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,7,0.5,0.056096695363521576,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,8,0.5,-0.010954794473946095,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,9,0.5,-0.031699083745479584,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,10,0.5,0.007848599925637245,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,11,0.5,-0.007377741392701864,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,12,0.5,0.03379734233021736,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,13,0.5,0.1658947765827179,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,14,0.5,-0.010450848378241062,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,15,0.5,-0.017693713307380676,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,0,1.0,0.06503451615571976,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,1,1.0,0.057361308485269547,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,2,1.0,-0.11769857257604599,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,3,1.0,-0.011879609897732735,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,4,1.0,-0.020870249718427658,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,5,1.0,-0.01577695459127426,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,6,1.0,0.20592932403087616,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,7,1.0,0.056129321455955505,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,8,1.0,-0.010969285853207111,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,9,1.0,-0.03162137418985367,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,10,1.0,0.007778266444802284,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,11,1.0,-0.007489608600735664,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,12,1.0,0.03389276564121246,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,13,1.0,0.1653449982404709,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,14,1.0,-0.01037842407822609,100,OpenBMI_MI,0,TRAIN
20,1,PCA,0,15,1.0,-0.01772012747824192,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,0,0.25,0.0016267704777419567,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,1,0.25,0.12131575495004654,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,2,0.25,-0.17902299761772156,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,3,0.25,0.1233845204114914,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,4,0.25,-0.02632942423224449,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,5,0.25,0.02181144803762436,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,6,0.25,0.08124944567680359,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,7,0.25,0.0051579964347183704,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,8,0.25,-0.0047826096415519714,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,9,0.25,0.2011914849281311,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,10,0.25,-0.15955637395381927,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,11,0.25,-0.053418658673763275,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,12,0.25,-0.05307704582810402,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,13,0.25,0.011960556730628014,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,14,0.25,-0.01801832765340805,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,15,0.25,-0.01439980510622263,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,0,0.5,0.0017221749294549227,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,1,0.5,0.1213696300983429,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,2,0.5,-0.17835120856761932,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,3,0.5,0.12293192744255066,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,4,0.5,-0.02633686363697052,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,5,0.5,0.02177334763109684,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,6,0.5,0.08123628795146942,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,7,0.5,0.005162430461496115,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,8,0.5,-0.004758602939546108,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,9,0.5,0.20117424428462982,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,10,0.5,-0.159486785531044,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,11,0.5,-0.05341556668281555,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,12,0.5,-0.05305048078298569,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,13,0.5,0.011977965012192726,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,14,0.5,-0.018060356378555298,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,15,0.5,-0.014401069842278957,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,0,1.0,0.0019350042566657066,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,1,1.0,0.12152281403541565,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,2,1.0,-0.17594850063323975,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,3,1.0,0.12115676701068878,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,4,1.0,-0.026387590914964676,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,5,1.0,0.021593594923615456,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,6,1.0,0.08115018159151077,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,7,1.0,0.005196702666580677,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,8,1.0,-0.0046217613853514194,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,9,1.0,0.2009495347738266,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,10,1.0,-0.1592436134815216,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,11,1.0,-0.05335591360926628,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,12,1.0,-0.052949417382478714,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,13,1.0,0.012082674540579319,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,14,1.0,-0.018177295103669167,100,OpenBMI_MI,0,TRAIN
20,2,PCA,0,15,1.0,-0.014401647262275219,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,0,0.25,0.12970587611198425,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,1,0.25,-0.03317537531256676,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,2,0.25,-0.022605538368225098,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,3,0.25,0.025495845824480057,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,4,0.25,-0.04836775362491608,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,5,0.25,0.0030382932163774967,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,6,0.25,-0.11309614032506943,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,7,0.25,0.03934759274125099,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,8,0.25,-0.013946440070867538,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,9,0.25,0.07837532460689545,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,10,0.25,-0.035870857536792755,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,11,0.25,-0.045769475400447845,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,12,0.25,0.027085041627287865,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,13,0.25,0.04188137874007225,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,14,0.25,0.01380051951855421,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,15,0.25,-0.0029677196871489286,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,0,0.5,0.12974967062473297,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,1,0.5,-0.033100150525569916,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,2,0.5,-0.022774141281843185,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,3,0.5,0.025363557040691376,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,4,0.5,-0.04830849543213844,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,5,0.5,0.0030015832744538784,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,6,0.5,-0.11285727471113205,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,7,0.5,0.03936031088232994,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,8,0.5,-0.01395653747022152,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,9,0.5,0.07854043692350388,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,10,0.5,-0.03586911782622337,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,11,0.5,-0.04571249336004257,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,12,0.5,0.027078568935394287,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,13,0.5,0.04188356548547745,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,14,0.5,0.013816798105835915,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,15,0.5,-0.0029657927807420492,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,0,1.0,0.13019652664661407,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,1,1.0,-0.032691583037376404,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,2,1.0,-0.023171475157141685,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,3,1.0,0.025170154869556427,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,4,1.0,-0.048100296407938004,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,5,1.0,0.002964711980894208,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,6,1.0,-0.11196745932102203,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,7,1.0,0.03913186863064766,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,8,1.0,-0.013949951156973839,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,9,1.0,0.07905831933021545,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,10,1.0,-0.035904303193092346,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,11,1.0,-0.045581795275211334,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,12,1.0,0.027047747746109962,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,13,1.0,0.04190085083246231,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,14,1.0,0.013876156881451607,100,OpenBMI_MI,0,TRAIN
21,1,PCA,0,15,1.0,-0.002949726302176714,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,0,0.25,0.01800105720758438,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,1,0.25,-0.1602211594581604,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,2,0.25,0.377878874540329,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,3,0.25,0.0031738898251205683,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,4,0.25,0.025135554373264313,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,5,0.25,-0.017372818663716316,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,6,0.25,-0.038853343576192856,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,7,0.25,0.17969545722007751,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,8,0.25,-0.005855816416442394,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,9,0.25,-0.02001507766544819,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,10,0.25,-0.034853216260671616,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,11,0.25,0.0003564235521480441,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,12,0.25,0.05471230670809746,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,13,0.25,0.1051168367266655,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,14,0.25,0.003975092899054289,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,15,0.25,-0.00697091082111001,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,0,0.5,0.0177193284034729,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,1,0.5,-0.16013549268245697,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,2,0.5,0.377480149269104,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,3,0.5,0.0030917017720639706,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,4,0.5,0.025146013125777245,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,5,0.5,-0.01737021841108799,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,6,0.5,-0.03852472081780434,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,7,0.5,0.17949922382831573,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,8,0.5,-0.005843027029186487,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,9,0.5,-0.019935596734285355,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,10,0.5,-0.03485613688826561,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,11,0.5,0.00034662813413888216,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,12,0.5,0.05468308925628662,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,13,0.5,0.10504023730754852,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,14,0.5,0.003992148675024509,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,15,0.5,-0.006963510066270828,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,0,1.0,0.016468798741698265,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,1,1.0,-0.1596677154302597,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,2,1.0,0.376181960105896,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,3,1.0,0.002893398981541395,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,4,1.0,0.025362806394696236,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,5,1.0,-0.017316004261374474,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,6,1.0,-0.03724895417690277,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,7,1.0,0.17873339354991913,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,8,1.0,-0.005796267185360193,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,9,1.0,-0.01966693252325058,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,10,1.0,-0.0349152646958828,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,11,1.0,0.0002443733683321625,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,12,1.0,0.05457191914319992,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,13,1.0,0.10474409908056259,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,14,1.0,0.003995724022388458,100,OpenBMI_MI,0,TRAIN
21,2,PCA,0,15,1.0,-0.006921505555510521,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,0,0.25,-0.03423633053898811,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,1,0.25,0.040435802191495895,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,2,0.25,-0.015816789120435715,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,3,0.25,-0.03841781988739967,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,4,0.25,0.007245250977575779,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,5,0.25,-0.015695970505475998,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,6,0.25,0.0628412663936615,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,7,0.25,-0.08985971659421921,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,8,0.25,-0.037764403969049454,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,9,0.25,0.033952996134757996,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,10,0.25,-0.04225553199648857,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,11,0.25,0.05493038520216942,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,12,0.25,-0.03904440999031067,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,13,0.25,0.05656995624303818,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,14,0.25,0.01946970820426941,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,15,0.25,0.008685139007866383,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,0,0.5,-0.03419771045446396,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,1,0.5,0.040474433451890945,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,2,0.5,-0.01564078964293003,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,3,0.5,-0.03826409578323364,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,4,0.5,0.007261919789016247,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,5,0.5,-0.015708575025200844,100,OpenBMI_MI,0,TRAIN
22,1,PCA,0,6,0.5,0.06271974742412567,100,OpenBMI_MI,0,TRAIN
