task,fold,role,direction,classification,group_argmax_alpha,peak_near_native_significant,peak_minus_alpha0_ci95_low,peak_minus_alpha2_ci95_low,subject_argmax_alpha_distribution,mean_margin_curve,biological_subjects,label_scope
WBCIC_MI,2,inner_train,10,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 19, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 1}","[2.185955762863159, 2.1856882572174072, 2.1854004859924316, 2.185093402862549, 2.184767246246338, 2.1844234466552734, 2.1840622425079346, 2.1832900047302246]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,inner_train,11,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 1, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 13}","[2.1680970191955566, 2.172917366027832, 2.1772937774658203, 2.181239604949951, 2.184767246246338, 2.187896490097046, 2.190650463104248, 2.1951205730438232]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,inner_train,12,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 16}","[2.178081750869751, 2.180030345916748, 2.1817941665649414, 2.183372974395752, 2.184767246246338, 2.1859774589538574, 2.1870105266571045, 2.188563823699951]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,inner_train,13,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 13, ""0.25"": 0, ""0.5"": 0, ""0.75"": 2, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[2.186588764190674, 2.186138153076172, 2.1856870651245117, 2.185232162475586, 2.184767246246338, 2.1842901706695557, 2.1837942600250244, 2.1827304363250732]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,inner_train,14,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 12, ""0.25"": 3, ""0.5"": 1, ""0.75"": 2, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 0}","[2.188631534576416, 2.188148021697998, 2.187328338623047, 2.186195135116577, 2.184767246246338, 2.18306303024292, 2.1810991764068604, 2.1764588356018066]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,inner_train,15,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 10, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 9}","[2.179757595062256, 2.181535005569458, 2.182953357696533, 2.184025764465332, 2.184767246246338, 2.185194492340088, 2.1853222846984863, 2.1847453117370605]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,0,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 5, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 0}","[2.8038318157196045, 2.8035733699798584, 2.8032586574554443, 2.8028886318206787, 2.80246639251709, 2.8019957542419434, 2.8014745712280273, 2.8002755641937256]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,1,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 1}","[2.808981418609619, 2.8075110912323, 2.805938243865967, 2.8042566776275635, 2.80246639251709, 2.8005690574645996, 2.7985763549804688, 2.7943341732025146]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,2,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 1, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 1}","[2.8035731315612793, 2.80334210395813, 2.8030943870544434, 2.8028080463409424, 2.80246639251709, 2.8020873069763184, 2.8016908168792725, 2.800848960876465]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,3,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 0}","[2.804828643798828, 2.8042848110198975, 2.8037095069885254, 2.8031036853790283, 2.80246639251709, 2.801797866821289, 2.801098585128784, 2.7996103763580322]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,4,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[2.797698736190796, 2.798938035964966, 2.8001468181610107, 2.8013224601745605, 2.80246639251709, 2.803577423095703, 2.8046560287475586, 2.806715488433838]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,5,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 4}","[2.799643039703369, 2.8004066944122314, 2.8011326789855957, 2.801819086074829, 2.80246639251709, 2.803072929382324, 2.8036422729492188, 2.8046717643737793]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,6,MONOTONIC_DECREASING,0.25,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[2.8026371002197266, 2.8026671409606934, 2.802647590637207, 2.8025808334350586, 2.80246639251709, 2.802304267883301, 2.802098035812378, 2.8015570640563965]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,7,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[2.8012382984161377, 2.801631212234497, 2.801966667175293, 2.8022446632385254, 2.80246639251709, 2.802633285522461, 2.8027453422546387, 2.8028035163879395]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,8,FLAT,1.5,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 2}","[2.802309513092041, 2.802361249923706, 2.802405595779419, 2.8024401664733887, 2.80246639251709, 2.8024847507476807, 2.8024938106536865, 2.802488088607788]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,9,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 5, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 0}","[2.809854745864868, 2.808084487915039, 2.8062562942504883, 2.804384231567383, 2.80246639251709, 2.800506353378296, 2.798506498336792, 2.79439640045166]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,10,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 5, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 0}","[2.8042900562286377, 2.803854465484619, 2.8034048080444336, 2.8029417991638184, 2.80246639251709, 2.801975727081299, 2.80147123336792, 2.8004250526428223]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,11,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[2.7863287925720215, 2.7910513877868652, 2.7953009605407715, 2.7990992069244385, 2.80246639251709, 2.8054232597351074, 2.807990074157715, 2.812045097351074]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,12,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[2.7914412021636963, 2.7944588661193848, 2.797304630279541, 2.7999746799468994, 2.80246639251709, 2.8047804832458496, 2.806914806365967, 2.810636281967163]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,13,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 1}","[2.807957172393799, 2.8066532611846924, 2.805311679840088, 2.8039228916168213, 2.80246639251709, 2.80094575881958, 2.7994093894958496, 2.796229839324951]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,14,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 0}","[2.8101534843444824, 2.8089208602905273, 2.8071980476379395, 2.805032253265381, 2.80246639251709, 2.799530267715454, 2.796265125274658, 2.788832187652588]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,2,discovery,15,NONMONOTONIC,0.75,False,-0.012745046988129616,-0.012636899948120117,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 2}","[2.8014023303985596, 2.802335500717163, 2.802802801132202, 2.802835464477539, 2.80246639251709, 2.801647901535034, 2.8004584312438965, 2.797123432159424]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,0,FLAT,2.0,False,nan,nan,"{""0.0"": 10, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 10}","[0.11360113322734833, 0.11360128968954086, 0.11360136419534683, 0.11360140144824982, 0.11360156536102295, 0.11360182613134384, 0.1136024221777916, 0.11360486596822739]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,1,FLAT,2.0,False,nan,nan,"{""0.0"": 8, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 11}","[0.11360214650630951, 0.11360184848308563, 0.11360163986682892, 0.11360152810811996, 0.11360156536102295, 0.1136016696691513, 0.11360181868076324, 0.11360248178243637]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,2,FLAT,2.0,False,nan,nan,"{""0.0"": 13, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 7}","[0.11360043287277222, 0.11360083520412445, 0.11360113322734833, 0.11360137164592743, 0.11360156536102295, 0.11360166221857071, 0.11360180377960205, 0.11360206454992294]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,3,FLAT,2.0,False,nan,nan,"{""0.0"": 8, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 12}","[0.113591767847538, 0.1135869175195694, 0.11359012126922607, 0.11359528452157974, 0.11360156536102295, 0.11360857635736465, 0.11361609399318695, 0.1136319488286972]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,4,FLAT,2.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 16}","[0.11356760561466217, 0.11357605457305908, 0.11358454078435898, 0.11359302699565887, 0.11360156536102295, 0.11361007392406464, 0.11361855268478394, 0.11363544315099716]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,5,FLAT,0.0,False,nan,nan,"{""0.0"": 11, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 8}","[0.11362379789352417, 0.11361968517303467, 0.1136142760515213, 0.11360819637775421, 0.11360156536102295, 0.11359550803899765, 0.11358971893787384, 0.11357883363962173]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,6,FLAT,0.0,False,nan,nan,"{""0.0"": 11, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 8}","[0.11360342800617218, 0.1136031523346901, 0.11360287666320801, 0.11360236257314682, 0.11360156536102295, 0.11360134929418564, 0.11360104382038116, 0.1136000007390976]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,7,FLAT,0.0,False,nan,nan,"{""0.0"": 10, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 10}","[0.11360456794500351, 0.11360377073287964, 0.11360298097133636, 0.11360222101211548, 0.11360156536102295, 0.11360099166631699, 0.11360055208206177, 0.11359997093677521]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,8,FLAT,2.0,False,nan,nan,"{""0.0"": 9, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 11}","[0.1135266050696373, 0.11354541778564453, 0.11356423050165176, 0.11358295381069183, 0.11360156536102295, 0.11361998319625854, 0.11363819986581802, 0.11367414146661758]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,9,FLAT,2.0,False,nan,nan,"{""0.0"": 7, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 12}","[0.11353643238544464, 0.11354710906744003, 0.11356283724308014, 0.1135813370347023, 0.11360156536102295, 0.11362285912036896, 0.11364485323429108, 0.11369001865386963]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,10,FLAT,0.0,False,nan,nan,"{""0.0"": 16, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[0.11361880600452423, 0.11361434310674667, 0.11360995471477509, 0.11360570043325424, 0.11360156536102295, 0.11359751224517822, 0.11359359323978424, 0.11358608305454254]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,11,FLAT,0.0,False,nan,nan,"{""0.0"": 17, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[0.11377452313899994, 0.11373158544301987, 0.11368850618600845, 0.11364518105983734, 0.11360156536102295, 0.1135576143860817, 0.11351335048675537, 0.11342396587133408]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,12,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 5, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 15}","[0.11303917318582535, 0.11318008601665497, 0.11332075297832489, 0.11346124112606049, 0.11360156536102295, 0.11374165862798691, 0.11388156563043594, 0.11416105926036835]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,13,FLAT,2.0,False,nan,nan,"{""0.0"": 11, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 9}","[0.11359331756830215, 0.11359430849552155, 0.11359591782093048, 0.11359827220439911, 0.11360156536102295, 0.11360596120357513, 0.11361154168844223, 0.11362594366073608]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,14,FLAT,2.0,False,nan,nan,"{""0.0"": 6, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 14}","[0.11348322778940201, 0.1135125383734703, 0.11354191601276398, 0.11357147991657257, 0.11360156536102295, 0.1136322021484375, 0.11366359144449234, 0.11372916400432587]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,inner_train,15,FLAT,0.0,False,nan,nan,"{""0.0"": 15, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 4}","[0.11366195976734161, 0.11364699900150299, 0.1136319488286972, 0.11361680924892426, 0.11360156536102295, 0.11358622461557388, 0.11357078701257706, 0.11353971064090729]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,0,FLAT,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[0.06995798647403717, 0.069959856569767, 0.0699618011713028, 0.06996379047632217, 0.06996587663888931, 0.06996804475784302, 0.06997028738260269, 0.06997507065534592]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,1,FLAT,0.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[0.07008840143680573, 0.07005880773067474, 0.07002706825733185, 0.06999553740024567, 0.06996587663888931, 0.06997152417898178, 0.06998585164546967, 0.07002225518226624]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,2,FLAT,0.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 2}","[0.07016975432634354, 0.07010485976934433, 0.07004620879888535, 0.06999840587377548, 0.06996587663888931, 0.06997370719909668, 0.06998775899410248, 0.0700133666396141]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,3,FLAT,0.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[0.06996805965900421, 0.06996731460094452, 0.06996668875217438, 0.06996619701385498, 0.06996587663888931, 0.06996572017669678, 0.06996574252843857, 0.06996628642082214]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,4,FLAT,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[0.06987723708152771, 0.06990067660808563, 0.0699232667684555, 0.06994493305683136, 0.06996587663888931, 0.0699860006570816, 0.0700049102306366, 0.07004012167453766]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,5,FLAT,1.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 2}","[0.06996142864227295, 0.06996296346187592, 0.0699642077088356, 0.06996549665927887, 0.06996587663888931, 0.06996449828147888, 0.06996092945337296, 0.06994877010583878]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,6,FLAT,2.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 2}","[0.06996715068817139, 0.06996685266494751, 0.06996633857488632, 0.06996586173772812, 0.06996587663888931, 0.06996612250804901, 0.06996665149927139, 0.0699678435921669]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,7,FLAT,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[0.06990565359592438, 0.06991853564977646, 0.06993480026721954, 0.06995169073343277, 0.06996587663888931, 0.06997756659984589, 0.06998882442712784, 0.0700126439332962]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,8,FLAT,0.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 2}","[0.07005693018436432, 0.07003434747457504, 0.07001166045665741, 0.06998884677886963, 0.06996587663888931, 0.06994275748729706, 0.06991956382989883, 0.06987342983484268]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,9,FLAT,2.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 2}","[0.06995122134685516, 0.06995485723018646, 0.06995850801467896, 0.06996220350265503, 0.06996587663888931, 0.0699695497751236, 0.06997327506542206, 0.06998072564601898]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,10,FLAT,0.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 0}","[0.0699809119105339, 0.06997720897197723, 0.06997346878051758, 0.06996969133615494, 0.06996587663888931, 0.0699620246887207, 0.06995810568332672, 0.06995020061731339]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,11,FLAT,0.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[0.0699724331498146, 0.0699707642197609, 0.06996911764144897, 0.06996748596429825, 0.06996587663888931, 0.06996426731348038, 0.06996271759271622, 0.06995964050292969]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,12,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[0.06942598521709442, 0.06956078112125397, 0.06969565153121948, 0.06983061879873276, 0.06996587663888931, 0.07010151445865631, 0.07023749500513077, 0.07051031291484833]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,13,FLAT,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[0.0698944702744484, 0.069912388920784, 0.06993025541305542, 0.06994807720184326, 0.06996587663888931, 0.06998361647129059, 0.07000130414962769, 0.07003656029701233]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,14,FLAT,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[0.06985177099704742, 0.0698801651597023, 0.06990865617990494, 0.06993723660707474, 0.06996587663888931, 0.06999461352825165, 0.07002342492341995, 0.07008130848407745]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,3,discovery,15,FLAT,0.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 1}","[0.07002667337656021, 0.07001155614852905, 0.06999640166759491, 0.0699811726808548, 0.06996587663888931, 0.06995046138763428, 0.06993494927883148, 0.06990335136651993]",5,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,4,inner_train,0,FLAT,2.0,False,nan,nan,"{""0.0"": 8, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 11}","[0.024529630318284035, 0.02453082986176014, 0.024532027542591095, 0.024533236399292946, 0.0245344340801239, 0.024535631760954857, 0.02453683316707611, 0.024539247155189514]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,4,inner_train,1,FLAT,2.0,False,nan,nan,"{""0.0"": 8, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 12}","[0.02453339844942093, 0.024533655494451523, 0.024533912539482117, 0.02453417144715786, 0.0245344340801239, 0.024534696713089943, 0.024534959346055984, 0.024535492062568665]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,4,inner_train,2,FLAT,0.0,False,nan,nan,"{""0.0"": 8, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 12}","[0.024541178718209267, 0.0245392844080925, 0.024537470191717148, 0.02453586459159851, 0.0245344340801239, 0.024533133953809738, 0.02453194186091423, 0.02452985942363739]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,4,inner_train,3,FLAT,2.0,False,nan,nan,"{""0.0"": 9, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 11}","[0.02453189715743065, 0.024532530456781387, 0.02453315630555153, 0.024533798918128014, 0.0245344340801239, 0.02453506737947464, 0.024535709992051125, 0.024536989629268646]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,4,inner_train,4,FLAT,2.0,False,nan,nan,"{""0.0"": 7, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 13}","[0.024520268663764, 0.024523809552192688, 0.024527352303266525, 0.024530893191695213, 0.0245344340801239, 0.02453797310590744, 0.02454151213169098, 0.024548593908548355]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,4,inner_train,5,FLAT,2.0,False,nan,nan,"{""0.0"": 11, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 9}","[0.024531865492463112, 0.024532336741685867, 0.024532925337553024, 0.024533627554774284, 0.0245344340801239, 0.02453533373773098, 0.02453630603849888, 0.0245384331792593]",20,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
