comparison,task,target,feature_set,heldout_fold,training_scope,feature,standardized_coefficient,mean_coefficient,mean_absolute_coefficient,sign_consistency
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,pooled_seeds,candidate_entropy,0.15432052226281193,0.1588449411917447,0.1708270966970537,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,pooled_seeds,candidate_logit_l2_norm,0.4265181465612233,0.41130051618119146,0.41130051618119146,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,pooled_seeds,top1_probability_difference,0.018481638735149897,-0.00427137195339657,0.011664027447456529,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,pooled_seeds,margin_difference,0.018481084224666877,-0.004271608836103777,0.011664042525970527,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,pooled_seeds,entropy_difference,0.017279791616005544,-0.05250908972972716,0.05942100637612938,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,pooled_seeds,probability_L1_distance,-0.0996404804001121,-0.06676417673989948,0.06676417673989948,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,pooled_seeds,JS_divergence,0.36168273128877254,0.26075727702626533,0.2607572770262653,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,b0_top1_probability,-0.04319113788497693,-0.040945025955754534,0.04094502595575453,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,b0_margin,-0.04319069050321181,-0.040944786328101605,0.040944786328101605,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,b0_entropy,0.15988777644678923,0.26082131568141714,0.26082131568141714,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,b0_logit_l2_norm,-0.10280241647575722,-0.13745114032910255,0.1635162893040544,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,candidate_top1_probability,-0.07553210438073624,-0.045294411172621174,0.045294411172621174,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,candidate_margin,-0.0755320944386327,-0.0452945350034434,0.04529453500344341,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,candidate_entropy,-0.029955388763272577,0.1588449411917447,0.1708270966970537,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,candidate_logit_l2_norm,0.2963861736103861,0.41130051618119146,0.41130051618119146,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,top1_probability_difference,-0.022986634644133083,-0.00427137195339657,0.011664027447456529,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,margin_difference,-0.02298691161643372,-0.004271608836103777,0.011664042525970527,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,entropy_difference,-0.11876715977181751,-0.05250908972972716,0.05942100637612938,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,probability_L1_distance,-0.0935297682880424,-0.06676417673989948,0.06676417673989948,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,pooled_seeds,JS_divergence,0.24362980956501218,0.26075727702626533,0.2607572770262653,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,b0_top1_probability,-0.016699226067073497,-0.040945025955754534,0.04094502595575453,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,b0_margin,-0.016699346971969346,-0.040944786328101605,0.040944786328101605,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,b0_entropy,0.11490391121545998,0.26082131568141714,0.26082131568141714,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,b0_logit_l2_norm,-0.2692956571318315,-0.13745114032910255,0.1635162893040544,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,candidate_top1_probability,-0.02241747122611694,-0.045294411172621174,0.045294411172621174,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,candidate_margin,-0.022417345877553303,-0.0452945350034434,0.04529453500344341,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,candidate_entropy,0.05871009757020975,0.1588449411917447,0.1708270966970537,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,candidate_logit_l2_norm,0.399387698753073,0.41130051618119146,0.41130051618119146,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,top1_probability_difference,-0.004451584424937401,-0.00427137195339657,0.011664027447456529,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,margin_difference,-0.004451424371559425,-0.004271608836103777,0.011664042525970527,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,entropy_difference,-0.029258504001010432,-0.05250908972972716,0.05942100637612938,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,probability_L1_distance,-0.03070799490798502,-0.06676417673989948,0.06676417673989948,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,pooled_seeds,JS_divergence,0.007232263672507609,0.26075727702626533,0.2607572770262653,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,b0_top1_probability,-0.030895410620124235,-0.04590554806083402,0.04590554806083402,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,b0_margin,-0.030895520899929734,-0.04590549385720487,0.04590549385720487,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,b0_entropy,0.43046625024714474,0.3235266316336692,0.3235266316336692,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,b0_logit_l2_norm,-0.08208420713338614,-0.1339708087390455,0.19792446150304774,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,candidate_top1_probability,-0.036211194018795176,-0.0554423016801032,0.0554423016801032,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,candidate_margin,-0.03621128124070042,-0.055442408430634374,0.055442408430634374,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,candidate_entropy,0.3132473434668103,0.1690521075200847,0.18898465530240693,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,candidate_logit_l2_norm,0.4569558929727251,0.36655007054841005,0.36655007054841,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,top1_probability_difference,-0.004142339126812636,-0.007906983077602037,0.018457658022867637,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,margin_difference,-0.004142326042782869,-0.007907090183962445,0.018457572270210703,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,entropy_difference,-0.05909781585016727,-0.08426345729750132,0.09216124868930546,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,probability_L1_distance,-0.051856533725350436,-0.07855036801009413,0.07855036801009413,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,JS_divergence,0.333994726671841,0.35438240729390047,0.3543824072939004,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,candidate_embedding_l2_norm,-0.08102597639911167,-0.07504390199397434,0.07504390199397436,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,candidate_prehead_feature_l2_norm,-0.08102597639911167,-0.07504390199397434,0.07504390199397436,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,mixer_block1_relative_update_norm,-0.18268491329498904,-0.10301292086960667,0.10301292086960667,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,mixer_block2_relative_update_norm,0.1737277256929578,0.11827317777114407,0.11827317777114407,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,mixer_block3_relative_update_norm,0.16059265515658552,0.11938074303784259,0.11938074303784259,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,scale_alpha_max,0.17216147669294352,0.12889235771212723,0.12889235771212723,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,scale_alpha_min,-0.053844341434601546,-0.08623719675658433,0.09791904690988022,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,scale_alpha_entropy,0.3479390846137746,0.19604135987170207,0.19604135987170207,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,scale_alpha_range,0.1382137625463674,0.1189009037196251,0.1189009037196251,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,b0_embedding_l2_norm,0.0743924312655556,0.08004069174218313,0.08004069174218313,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,b0_final_temporal_feature_l2_norm,0.3185412676501844,0.14582451025104148,0.18790372341675382,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,channel_mod_mean_abs_delta,0.09708060090148224,-0.01822874763960605,0.0803753337778167,0.6
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,channel_mod_std_delta,0.07787698799359963,0.1365924937382308,0.1365924937382308,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,0,pooled_seeds,channel_mod_max_abs_delta,0.0054991023096654474,-0.004009787405859488,0.04125361051250191,0.6
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,b0_top1_probability,-0.03796787531988769,-0.04590554806083402,0.04590554806083402,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,b0_margin,-0.03796782253410041,-0.04590549385720487,0.04590549385720487,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,b0_entropy,0.6355404099738506,0.3235266316336692,0.3235266316336692,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,b0_logit_l2_norm,0.1598841319100057,-0.1339708087390455,0.19792446150304774,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,candidate_top1_probability,-0.07255957546352658,-0.0554423016801032,0.0554423016801032,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,candidate_margin,-0.07255989077534969,-0.055442408430634374,0.055442408430634374,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,candidate_entropy,0.28590468322860085,0.1690521075200847,0.18898465530240693,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,candidate_logit_l2_norm,0.37962716968675714,0.36655007054841005,0.36655007054841,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,top1_probability_difference,-0.024683683095281857,-0.007906983077602037,0.018457658022867637,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,margin_difference,-0.024683931077550847,-0.007907090183962445,0.018457572270210703,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,entropy_difference,-0.1957725820376586,-0.08426345729750132,0.09216124868930546,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,probability_L1_distance,-0.08493549463103953,-0.07855036801009413,0.07855036801009413,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,JS_divergence,0.5257134112970189,0.35438240729390047,0.3543824072939004,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,candidate_embedding_l2_norm,-0.08826742902644114,-0.07504390199397434,0.07504390199397436,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,candidate_prehead_feature_l2_norm,-0.08826742902644114,-0.07504390199397434,0.07504390199397436,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,mixer_block1_relative_update_norm,-0.06580924170049568,-0.10301292086960667,0.10301292086960667,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,mixer_block2_relative_update_norm,0.04692889529900621,0.11827317777114407,0.11827317777114407,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,mixer_block3_relative_update_norm,0.10279490395755593,0.11938074303784259,0.11938074303784259,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,scale_alpha_max,0.18506430689933387,0.12889235771212723,0.12889235771212723,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,scale_alpha_min,0.02920462538323977,-0.08623719675658433,0.09791904690988022,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,scale_alpha_entropy,0.038139474590667445,0.19604135987170207,0.19604135987170207,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,scale_alpha_range,0.1201355108226583,0.1189009037196251,0.1189009037196251,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,b0_embedding_l2_norm,0.016671096818157084,0.08004069174218313,0.08004069174218313,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,b0_final_temporal_feature_l2_norm,0.11011353221106175,0.14582451025104148,0.18790372341675382,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,channel_mod_mean_abs_delta,0.04125463722108839,-0.01822874763960605,0.0803753337778167,0.6
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,channel_mod_std_delta,0.154216638360346,0.1365924937382308,0.1365924937382308,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,1,pooled_seeds,channel_mod_max_abs_delta,-0.04165489584881924,-0.004009787405859488,0.04125361051250191,0.6
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,b0_top1_probability,-0.09902815760048478,-0.04590554806083402,0.04590554806083402,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,b0_margin,-0.09902771157974297,-0.04590549385720487,0.04590549385720487,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,b0_entropy,0.15812557424400658,0.3235266316336692,0.3235266316336692,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,b0_logit_l2_norm,-0.3124205895160583,-0.1339708087390455,0.19792446150304774,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,candidate_top1_probability,-0.05442474106245284,-0.0554423016801032,0.0554423016801032,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,candidate_margin,-0.054425034392794655,-0.055442408430634374,0.055442408430634374,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,candidate_entropy,0.16836765239015847,0.1690521075200847,0.18898465530240693,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,candidate_logit_l2_norm,0.3535764321615429,0.36655007054841005,0.36655007054841,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,top1_probability_difference,0.026376687363164005,-0.007906983077602037,0.018457658022867637,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,margin_difference,0.02637620521562065,-0.007907090183962445,0.018457572270210703,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,entropy_difference,0.019744478479510386,-0.08426345729750132,0.09216124868930546,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,probability_L1_distance,-0.11748681208227697,-0.07855036801009413,0.07855036801009413,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,JS_divergence,0.48981759732771224,0.35438240729390047,0.3543824072939004,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,candidate_embedding_l2_norm,-0.0914235676757954,-0.07504390199397434,0.07504390199397436,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,candidate_prehead_feature_l2_norm,-0.0914235676757954,-0.07504390199397434,0.07504390199397436,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,mixer_block1_relative_update_norm,-0.09283416403667133,-0.10301292086960667,0.10301292086960667,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,mixer_block2_relative_update_norm,0.26469156450970044,0.11827317777114407,0.11827317777114407,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,mixer_block3_relative_update_norm,0.11717844477000997,0.11938074303784259,0.11938074303784259,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,scale_alpha_max,0.04717874310961139,0.12889235771212723,0.12889235771212723,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,scale_alpha_min,-0.09510779893321175,-0.08623719675658433,0.09791904690988022,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,scale_alpha_entropy,0.09506519395042998,0.19604135987170207,0.19604135987170207,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,scale_alpha_range,0.06439340892342582,0.1189009037196251,0.1189009037196251,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,b0_embedding_l2_norm,0.07296341448279092,0.08004069174218313,0.08004069174218313,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,b0_final_temporal_feature_l2_norm,0.25805190880744355,0.14582451025104148,0.18790372341675382,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,channel_mod_mean_abs_delta,-0.04191117175830766,-0.01822874763960605,0.0803753337778167,0.6
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,channel_mod_std_delta,0.15652526931983105,0.1365924937382308,0.1365924937382308,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,2,pooled_seeds,channel_mod_max_abs_delta,-0.035900754421685506,-0.004009787405859488,0.04125361051250191,0.6
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,b0_top1_probability,-0.03962758984548708,-0.04590554806083402,0.04590554806083402,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,b0_margin,-0.03962730637256895,-0.04590549385720487,0.04590549385720487,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,b0_entropy,0.1576674542982463,0.3235266316336692,0.3235266316336692,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,b0_logit_l2_norm,-0.17831211470176933,-0.1339708087390455,0.19792446150304774,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,candidate_top1_probability,-0.0764271824983803,-0.0554423016801032,0.0554423016801032,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,candidate_margin,-0.07642716895214834,-0.055442408430634374,0.055442408430634374,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,candidate_entropy,-0.04983136945580555,0.1690521075200847,0.18898465530240693,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,candidate_logit_l2_norm,0.19745438420382794,0.36655007054841005,0.36655007054841,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,top1_probability_difference,-0.02583919107533564,-0.007906983077602037,0.018457658022867637,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,margin_difference,-0.025839361870315106,-0.007907090183962445,0.018457572270210703,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,entropy_difference,-0.13105436524689587,-0.08426345729750132,0.09216124868930546,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,probability_L1_distance,-0.09153146921732636,-0.07855036801009413,0.07855036801009413,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,JS_divergence,0.302860311381957,0.35438240729390047,0.3543824072939004,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,candidate_embedding_l2_norm,-0.022202359651579108,-0.07504390199397434,0.07504390199397436,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,candidate_prehead_feature_l2_norm,-0.022202359651579108,-0.07504390199397434,0.07504390199397436,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,mixer_block1_relative_update_norm,-0.10286859245329334,-0.10301292086960667,0.10301292086960667,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,mixer_block2_relative_update_norm,0.10536310263404003,0.11827317777114407,0.11827317777114407,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,mixer_block3_relative_update_norm,0.13171343182988735,0.11938074303784259,0.11938074303784259,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,scale_alpha_max,0.17445263635307756,0.12889235771212723,0.12889235771212723,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,scale_alpha_min,-0.04371369145288569,-0.08623719675658433,0.09791904690988022,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,scale_alpha_entropy,0.16338941054339426,0.19604135987170207,0.19604135987170207,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,scale_alpha_range,0.1376388464229432,0.1189009037196251,0.1189009037196251,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,b0_embedding_l2_norm,0.06406066015859085,0.08004069174218313,0.08004069174218313,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,b0_final_temporal_feature_l2_norm,-0.10519803291428079,0.14582451025104148,0.18790372341675382,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,channel_mod_mean_abs_delta,0.017031227222956,-0.01822874763960605,0.0803753337778167,0.6
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,channel_mod_std_delta,0.20633660228357706,0.1365924937382308,0.1365924937382308,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,3,pooled_seeds,channel_mod_max_abs_delta,-0.03560284452539875,-0.004009787405859488,0.04125361051250191,0.6
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,b0_top1_probability,-0.022008706918186315,-0.04590554806083402,0.04590554806083402,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,b0_margin,-0.022009107899682266,-0.04590549385720487,0.04590549385720487,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,b0_entropy,0.2358334694050975,0.3235266316336692,0.3235266316336692,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,b0_logit_l2_norm,-0.2569212642540193,-0.1339708087390455,0.19792446150304774,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,candidate_top1_probability,-0.03758881535736111,-0.0554423016801032,0.0554423016801032,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,candidate_margin,-0.03758866679217876,-0.055442408430634374,0.055442408430634374,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,candidate_entropy,0.12757222797065945,0.1690521075200847,0.18898465530240693,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,candidate_logit_l2_norm,0.445136473717197,0.36655007054841005,0.36655007054841,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,top1_probability_difference,-0.011246389453744052,-0.007906983077602037,0.018457658022867637,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,margin_difference,-0.011246037144784045,-0.007907090183962445,0.018457572270210703,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,entropy_difference,-0.05513700183229521,-0.08426345729750132,0.09216124868930546,0.8
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,probability_L1_distance,-0.04694153039447734,-0.07855036801009413,0.07855036801009413,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,JS_divergence,0.1195259897909731,0.35438240729390047,0.3543824072939004,1.0
XS,OpenBMI_MI,CLEAN_RESCUE_VS_HARM,MECH,4,pooled_seeds,candidate_embedding_l2_norm,-0.09230017721694445,-0.07504390199397434,0.07504390199397436,1.0
