observation_id,task,dataset,fold,seed,space,round,K,subject_A,subject_B,different_subjects,global_subjects,m_per_class,B_blocks_disjoint,A_B_disjoint,controls_exclude_A_B,gradient_mode,c_same,c_different,c_global,g_B_norm,g_different_norm,g_global_norm,future_harm,harm_label,loss_B_future_before,loss_B_future_after,checkpoint_sha256,normalizer_sha256
OpenBMI_MI:f4:CM:r0:B=2:A=3,OpenBMI_MI,OpenBMI,4,0,CM,0,2,3,2,47;49,32;33,8,True,True,True,eval_dropout_disabled,-4.7337347496068105e-05,-1.6577556380070746e-05,-1.0175426723435521e-05,0.08595320582389832,0.03571432828903198,0.06334371119737625,-0.00010260939598083496,0,0.40672773122787476,0.4066251218318939,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=2:A=3,OpenBMI_MI,OpenBMI,4,0,CM,0,4,3,2,47;49;50;1,32;33;35;40,8,True,True,True,eval_dropout_disabled,-5.054549910710193e-05,-1.2032195627398323e-05,-1.823107959353365e-05,0.0967126190662384,0.039249237626791,0.04982515424489975,-0.00010260939598083496,0,0.40672773122787476,0.4066251218318939,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=3:A=5,OpenBMI_MI,OpenBMI,4,0,CM,0,1,5,3,50,16,8,True,True,True,eval_dropout_disabled,-3.90209534089081e-05,3.621814539656043e-05,-0.00010026560630649328,0.07014679163694382,0.0744389072060585,0.19087205827236176,3.551691770553589e-05,1,0.09698140621185303,0.09701692312955856,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=3:A=5,OpenBMI_MI,OpenBMI,4,0,CM,0,2,5,3,50;1,16;19,8,True,True,True,eval_dropout_disabled,-1.210125265060924e-05,-7.486795766453724e-06,-6.348608440021053e-05,0.021326610818505287,0.050231464207172394,0.12305626273155212,3.551691770553589e-05,1,0.09698140621185303,0.09701692312955856,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=3:A=5,OpenBMI_MI,OpenBMI,4,0,CM,0,4,5,3,50;1;2;6,16;19;22;23,8,True,True,True,eval_dropout_disabled,-2.0376945030875504e-05,-2.342000516364351e-05,-5.060064358985983e-05,0.03495297208428383,0.05688047409057617,0.09620190411806107,3.551691770553589e-05,1,0.09698140621185303,0.09701692312955856,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=5:A=6,OpenBMI_MI,OpenBMI,4,0,CM,0,1,6,5,31,50,8,True,True,True,eval_dropout_disabled,-2.8547221518238075e-05,-6.368316917360062e-06,6.238641071831807e-05,0.09254033863544464,0.05140538886189461,0.18668505549430847,3.684312105178833e-06,1,0.032475411891937256,0.032479096204042435,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=5:A=6,OpenBMI_MI,OpenBMI,4,0,CM,0,2,6,5,31;32,50;1,8,True,True,True,eval_dropout_disabled,-4.6191307774279267e-05,-3.230094807804562e-05,2.0326922822277993e-05,0.13090655207633972,0.10315436124801636,0.06013815104961395,3.684312105178833e-06,1,0.032475411891937256,0.032479096204042435,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=5:A=6,OpenBMI_MI,OpenBMI,4,0,CM,0,4,6,5,31;32;33;35,50;1;2;3,8,True,True,True,eval_dropout_disabled,-2.5182509489241056e-05,-2.3214324755826965e-05,1.1979692317254376e-05,0.07819179445505142,0.07287990301847458,0.027266453951597214,3.684312105178833e-06,1,0.032475411891937256,0.032479096204042435,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=6:A=8,OpenBMI_MI,OpenBMI,4,0,CM,0,1,8,6,14,40,8,True,True,True,eval_dropout_disabled,-1.7955277144210413e-05,-1.598059679963626e-05,-3.829445267911069e-05,0.03382648155093193,0.08885543793439865,0.11049383878707886,-1.7955899238586426e-05,0,0.16758088767528534,0.16756293177604675,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=6:A=8,OpenBMI_MI,OpenBMI,4,0,CM,0,2,8,6,14;16,40;43,8,True,True,True,eval_dropout_disabled,-1.643657378735952e-05,-3.163634755765088e-05,-1.5382756828330457e-05,0.030215807259082794,0.0877511128783226,0.049147121608257294,-1.7955899238586426e-05,0,0.16758088767528534,0.16756293177604675,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=6:A=8,OpenBMI_MI,OpenBMI,4,0,CM,0,4,8,6,14;16;19;22,40;43;45;47,8,True,True,True,eval_dropout_disabled,-7.282754722837126e-06,-1.8374155843048356e-05,-1.8421656932332553e-05,0.012525422498583794,0.04614458233118057,0.05706723406910896,-1.7955899238586426e-05,0,0.16758088767528534,0.16756293177604675,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=8:A=10,OpenBMI_MI,OpenBMI,4,0,CM,0,1,10,8,28,32,8,True,True,True,eval_dropout_disabled,4.644204454962164e-05,-2.7389294700697064e-05,-3.772487980313599e-05,0.09202837198972702,0.0610329695045948,0.0971059799194336,4.6759843826293945e-05,1,0.1288471519947052,0.1288939118385315,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=8:A=10,OpenBMI_MI,OpenBMI,4,0,CM,0,2,10,8,28;30,32;33,8,True,True,True,eval_dropout_disabled,5.1717113819904625e-05,-8.722296115593053e-06,-1.962796159205027e-05,0.10291283577680588,0.038028784096241,0.06334371119737625,4.6759843826293945e-05,1,0.1288471519947052,0.1288939118385315,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=8:A=10,OpenBMI_MI,OpenBMI,4,0,CM,0,4,10,8,28;30;31;32,32;33;35;40,8,True,True,True,eval_dropout_disabled,3.616465983213857e-05,1.1789326890720986e-05,-8.415645424975082e-08,0.06782171130180359,0.05661192163825035,0.04982515424489975,4.6759843826293945e-05,1,0.1288471519947052,0.1288939118385315,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=10:A=14,OpenBMI_MI,OpenBMI,4,0,CM,0,1,14,10,43,1,8,True,True,True,eval_dropout_disabled,2.6400794013170525e-05,1.1890153473359533e-05,-1.6173113181139342e-05,0.07125984132289886,0.04240840673446655,0.07709246128797531,1.3515353202819824e-05,1,0.2359873503446579,0.23600086569786072,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=10:A=14,OpenBMI_MI,OpenBMI,4,0,CM,0,2,14,10,43;45,1;2,8,True,True,True,eval_dropout_disabled,1.892922409751918e-05,2.8698013920802623e-06,-1.1279967111477163e-05,0.07013341039419174,0.03166989982128143,0.05473076552152634,1.3515353202819824e-05,1,0.2359873503446579,0.23600086569786072,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=10:A=14,OpenBMI_MI,OpenBMI,4,0,CM,0,4,14,10,43;45;47;49,1;2;3;5,8,True,True,True,eval_dropout_disabled,-5.648560545523651e-06,-3.1900349313218612e-06,-1.912784864543937e-05,0.015676409006118774,0.027809808030724525,0.0621483251452446,1.3515353202819824e-05,1,0.2359873503446579,0.23600086569786072,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=14:A=16,OpenBMI_MI,OpenBMI,4,0,CM,0,1,16,14,31,28,8,True,True,True,eval_dropout_disabled,-3.618557093432173e-05,-1.1006422937498428e-05,-3.1408137147082016e-05,0.08885543793439865,0.05140538886189461,0.057657577097415924,-1.2874603271484375e-05,0,0.18566204607486725,0.18564917147159576,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=14:A=16,OpenBMI_MI,OpenBMI,4,0,CM,0,2,16,14,31;32,28;30,8,True,True,True,eval_dropout_disabled,-1.6373698599636555e-05,-4.8227124352706596e-05,-4.9896803830051795e-05,0.031567882746458054,0.10315436124801636,0.10454270988702774,-1.2874603271484375e-05,0,0.18566204607486725,0.18564917147159576,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=14:A=16,OpenBMI_MI,OpenBMI,4,0,CM,0,4,16,14,31;32;33;35,28;30;31;32,8,True,True,True,eval_dropout_disabled,-1.7818776541389525e-05,-3.534379357006401e-05,-3.147737879771739e-05,0.0503893718123436,0.07287990301847458,0.07314079254865646,-1.2874603271484375e-05,0,0.18566204607486725,0.18564917147159576,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=16:A=19,OpenBMI_MI,OpenBMI,4,0,CM,0,1,19,16,22,30,8,True,True,True,eval_dropout_disabled,4.152327892370522e-05,1.696748768154066e-07,-2.582824890851043e-05,0.11216673254966736,0.04100479930639267,0.17471285164356232,-6.377696990966797e-06,0,0.14712023735046387,0.1471138596534729,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=16:A=19,OpenBMI_MI,OpenBMI,4,0,CM,0,2,19,16,22;23,30;31,8,True,True,True,eval_dropout_disabled,4.3647014535963535e-05,-8.475606136926217e-07,-5.569392669713125e-06,0.14979973435401917,0.05314544960856438,0.10305963456630707,-6.377696990966797e-06,0,0.14712023735046387,0.1471138596534729,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=16:A=19,OpenBMI_MI,OpenBMI,4,0,CM,0,4,19,16,22;23;26;27,30;31;32;33,8,True,True,True,eval_dropout_disabled,2.86927697743522e-05,-1.0326202755095437e-06,-1.4998945516708773e-05,0.09159443527460098,0.0426291823387146,0.07229871302843094,-6.377696990966797e-06,0,0.14712023735046387,0.1471138596534729,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=19:A=22,OpenBMI_MI,OpenBMI,4,0,CM,0,1,22,19,23,10,8,True,True,True,eval_dropout_disabled,9.980221875593998e-06,2.8063450372428633e-05,3.425724571570754e-05,0.036963898688554764,0.10798843950033188,0.08145162463188171,-6.616115570068359e-06,0,0.302575945854187,0.30256932973861694,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=19:A=22,OpenBMI_MI,OpenBMI,4,0,CM,0,2,22,19,23;26,10;14,8,True,True,True,eval_dropout_disabled,-5.733481884817593e-07,2.0372559447423555e-05,1.8773749616229907e-05,0.023759163916110992,0.04639920964837074,0.046802159398794174,-6.616115570068359e-06,0,0.302575945854187,0.30256932973861694,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=19:A=22,OpenBMI_MI,OpenBMI,4,0,CM,0,4,22,19,23;26;27;28,10;14;16;23,8,True,True,True,eval_dropout_disabled,1.9466301637294237e-06,6.101414783188375e-06,-1.4236717106541619e-05,0.01218164898455143,0.03155458718538284,0.037299856543540955,-6.616115570068359e-06,0,0.302575945854187,0.30256932973861694,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=22:A=23,OpenBMI_MI,OpenBMI,4,0,CM,0,1,23,22,3,43,8,True,True,True,eval_dropout_disabled,9.62738340604119e-06,1.1323422768327873e-05,-3.046357051061932e-06,0.04100479930639267,0.07014679163694382,0.03065088577568531,1.2278556823730469e-05,1,0.3600844144821167,0.36009669303894043,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=22:A=23,OpenBMI_MI,OpenBMI,4,0,CM,0,2,23,22,3;5,43;45,8,True,True,True,eval_dropout_disabled,-1.2622147551155649e-05,-4.203336629871046e-06,-1.714354584692046e-05,0.07335583120584488,0.07643541693687439,0.06397805362939835,1.2278556823730469e-05,1,0.3600844144821167,0.36009669303894043,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=22:A=23,OpenBMI_MI,OpenBMI,4,0,CM,0,4,23,22,3;5;6;8,43;45;47;49,8,True,True,True,eval_dropout_disabled,-7.295399427675875e-06,-2.3078514459484722e-06,-1.3217926607467234e-05,0.042735859751701355,0.06651940941810608,0.04038865491747856,1.2278556823730469e-05,1,0.3600844144821167,0.36009669303894043,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=23:A=26,OpenBMI_MI,OpenBMI,4,0,CM,0,1,26,23,27,30,8,True,True,True,eval_dropout_disabled,1.5616675227647647e-05,3.7975856685079634e-05,7.422603812301531e-05,0.10798843950033188,0.12520179152488708,0.17471285164356232,4.225969314575195e-05,1,0.40875551104545593,0.4087977707386017,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=23:A=26,OpenBMI_MI,OpenBMI,4,0,CM,0,2,26,23,27;28,30;31,8,True,True,True,eval_dropout_disabled,6.187328835949302e-07,8.96389246918261e-06,4.104445542907342e-05,0.05521345138549805,0.03802471235394478,0.10305963456630707,4.225969314575195e-05,1,0.40875551104545593,0.4087977707386017,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=23:A=26,OpenBMI_MI,OpenBMI,4,0,CM,0,4,26,23,27;28;30;31,30;31;32;33,8,True,True,True,eval_dropout_disabled,7.146196367102675e-06,1.8494512914912775e-05,2.1616484445985407e-05,0.048055388033390045,0.04641520604491234,0.07229871302843094,4.225969314575195e-05,1,0.40875551104545593,0.4087977707386017,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=26:A=27,OpenBMI_MI,OpenBMI,4,0,CM,0,1,27,26,23,6,8,True,True,True,eval_dropout_disabled,7.273653864103835e-06,7.469609954569023e-06,-1.7077176380553283e-05,0.04041649401187897,0.10798843950033188,0.03131925314664841,2.6717782020568848e-05,1,0.18453803658485413,0.1845647543668747,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=26:A=27,OpenBMI_MI,OpenBMI,4,0,CM,0,2,27,26,23;28,6;8,8,True,True,True,eval_dropout_disabled,1.2195870112918783e-05,1.4770432244404219e-05,-4.0673621697351336e-05,0.030931301414966583,0.05531076341867447,0.07550254464149475,2.6717782020568848e-05,1,0.18453803658485413,0.1845647543668747,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=26:A=27,OpenBMI_MI,OpenBMI,4,0,CM,0,4,27,26,23;28;30;31,6;8;10;14,8,True,True,True,eval_dropout_disabled,8.582233931520022e-06,2.5323238332930487e-06,-9.834105185291264e-06,0.02611379139125347,0.048061273992061615,0.020590949803590775,2.6717782020568848e-05,1,0.18453803658485413,0.1845647543668747,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=27:A=28,OpenBMI_MI,OpenBMI,4,0,CM,0,1,28,27,40,19,8,True,True,True,eval_dropout_disabled,4.3728774471674114e-05,-1.4166875189403072e-05,1.1127056495752186e-05,0.12520179152488708,0.046281371265649796,0.06496596336364746,4.4912099838256836e-05,1,0.32895946502685547,0.3290043771266937,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=27:A=28,OpenBMI_MI,OpenBMI,4,0,CM,0,2,28,27,40;43,19;22,8,True,True,True,eval_dropout_disabled,1.3085498721920885e-05,-8.03902730694972e-06,1.904581586131826e-05,0.056601349264383316,0.02676442079246044,0.08982394635677338,4.4912099838256836e-05,1,0.32895946502685547,0.3290043771266937,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=27:A=28,OpenBMI_MI,OpenBMI,4,0,CM,0,4,28,27,40;43;45;47,19;22;23;26,8,True,True,True,eval_dropout_disabled,-1.4877969078952447e-08,6.093603587942198e-06,7.777926839480642e-06,0.026763711124658585,0.02229977585375309,0.04571770131587982,4.4912099838256836e-05,1,0.32895946502685547,0.3290043771266937,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=28:A=30,OpenBMI_MI,OpenBMI,4,0,CM,0,1,30,28,31,10,8,True,True,True,eval_dropout_disabled,2.0048195437993854e-05,-1.018498824123526e-05,7.1426620706915855e-06,0.0610329695045948,0.05140538886189461,0.08145162463188171,-2.2083520889282227e-05,0,0.1639336496591568,0.16391156613826752,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=28:A=30,OpenBMI_MI,OpenBMI,4,0,CM,0,2,30,28,31;32,10;14,8,True,True,True,eval_dropout_disabled,1.2103955668862909e-05,-3.114473292953335e-05,1.498433448432479e-05,0.024195587262511253,0.10315436124801636,0.046802159398794174,-2.2083520889282227e-05,0,0.1639336496591568,0.16391156613826752,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=28:A=30,OpenBMI_MI,OpenBMI,4,0,CM,0,4,30,28,31;32;33;35,10;14;16;19,8,True,True,True,eval_dropout_disabled,1.0667679816833697e-05,-1.8104625269188546e-05,-7.355624802585226e-07,0.01896599307656288,0.07287990301847458,0.04045797884464264,-2.2083520889282227e-05,0,0.1639336496591568,0.16391156613826752,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=30:A=31,OpenBMI_MI,OpenBMI,4,0,CM,0,1,31,30,45,45,8,True,True,True,eval_dropout_disabled,-2.2990128854871728e-05,5.0413759709044825e-06,-3.1240742828231305e-05,0.08870382606983185,0.034806933254003525,0.12592314183712006,-2.074986696243286e-05,0,0.08796656131744385,0.08794581145048141,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=30:A=31,OpenBMI_MI,OpenBMI,4,0,CM,0,2,31,30,45;47,45;47,8,True,True,True,eval_dropout_disabled,-1.731395059323404e-05,2.7417499950388446e-06,-1.5237076695484575e-05,0.1261160522699356,0.04083225876092911,0.06680223345756531,-2.074986696243286e-05,0,0.08796656131744385,0.08794581145048141,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=30:A=31,OpenBMI_MI,OpenBMI,4,0,CM,0,4,31,30,45;47;49;50,45;47;49;50,8,True,True,True,eval_dropout_disabled,-1.979308763111476e-05,3.7885570236539934e-06,-7.842021659598686e-06,0.13527674973011017,0.022379720583558083,0.03109998069703579,-2.074986696243286e-05,0,0.08796656131744385,0.08794581145048141,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=31:A=32,OpenBMI_MI,OpenBMI,4,0,CM,0,1,32,31,28,40,8,True,True,True,eval_dropout_disabled,-1.1006424756487831e-05,2.207125726272352e-05,-5.1849183364538476e-05,0.05140538886189461,0.0610329695045948,0.11049383878707886,-4.0411949157714844e-05,0,0.09431640803813934,0.09427599608898163,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=31:A=32,OpenBMI_MI,OpenBMI,4,0,CM,0,2,32,31,28;30,40;43,8,True,True,True,eval_dropout_disabled,-1.3831595424562693e-05,6.833057341282256e-06,-2.6322737539885566e-05,0.052921444177627563,0.038028784096241,0.049147121608257294,-4.0411949157714844e-05,0,0.09431640803813934,0.09427599608898163,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=31:A=32,OpenBMI_MI,OpenBMI,4,0,CM,0,4,32,31,28;30;33;35,40;43;45;47,8,True,True,True,eval_dropout_disabled,-2.6855086616706103e-05,-7.813709089532495e-06,-2.9254249966470525e-05,0.07166936248540878,0.025127384811639786,0.05706723406910896,-4.0411949157714844e-05,0,0.09431640803813934,0.09427599608898163,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=32:A=33,OpenBMI_MI,OpenBMI,4,0,CM,0,1,33,32,23,47,8,True,True,True,eval_dropout_disabled,-8.54478421388194e-05,7.469618140021339e-06,-3.6690130400529597e-06,0.17048238217830658,0.10798843950033188,0.010738850571215153,-2.7894973754882812e-05,0,0.26859378814697266,0.2685658931732178,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=32:A=33,OpenBMI_MI,OpenBMI,4,0,CM,0,2,33,32,23;26,47;49,8,True,True,True,eval_dropout_disabled,-4.745351179735735e-05,7.371635092567885e-06,-7.872404239606112e-06,0.10796656459569931,0.04639920964837074,0.02999224327504635,-2.7894973754882812e-05,0,0.26859378814697266,0.2685658931732178,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=32:A=33,OpenBMI_MI,OpenBMI,4,0,CM,0,4,33,32,23;26;27;28,47;49;50;1,8,True,True,True,eval_dropout_disabled,-2.7854432119056582e-05,-5.911428615945624e-06,1.2395764315442648e-05,0.07457804679870605,0.03155458718538284,0.032393161207437515,-2.7894973754882812e-05,0,0.26859378814697266,0.2685658931732178,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=33:A=35,OpenBMI_MI,OpenBMI,4,0,CM,0,1,35,33,22,40,8,True,True,True,eval_dropout_disabled,-3.095601641689427e-05,9.420793503522873e-06,-1.0607825970510021e-05,0.0756867527961731,0.04100479930639267,0.11049383878707886,-2.9206275939941406e-05,0,0.18908709287643433,0.18905788660049438,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
