observation_id,task,dataset,fold,seed,space,round,subject_A,subject_B,optimizer,learning_rate,weight_decay,global_grad_clip,gradient_mode,delta_norm,g_A_norm,g_A_delta_dot,g_A_delta_cosine,preclip_global_grad_norm,loss_A,checkpoint_sha256,normalizer_sha256
OpenBMI_MI:f1:C:r1:B=30:A=33,OpenBMI_MI,OpenBMI,1,0,C,1,33,30,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000299999926937744,0.010235480964183807,-3.0706407869729446e-06,-0.9999988079071045,0.010235480964183807,0.10399002581834793,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:C:r1:B=32:A=34,OpenBMI_MI,OpenBMI,1,0,C,1,34,32,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000001306645572,0.03804021328687668,-1.1412059393478557e-05,-0.9999990463256836,0.03804021328687668,0.27606266736984253,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:C:r1:B=33:A=38,OpenBMI_MI,OpenBMI,1,0,C,1,38,33,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000299999286653474,0.0031905025243759155,-9.571476766723208e-07,-0.9999980926513672,0.0031905025243759155,0.26079344749450684,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:C:r1:B=34:A=41,OpenBMI_MI,OpenBMI,1,0,C,1,41,34,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999727848917246,0.0010138563811779022,-3.04153900287929e-07,-0.9999958872795105,0.0010138563811779022,0.37682363390922546,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:C:r1:B=38:A=45,OpenBMI_MI,OpenBMI,1,0,C,1,45,38,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000001597683877,0.029714971780776978,-8.914488716982305e-06,-0.9999991059303284,0.029714971780776978,0.15716074407100677,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:C:r1:B=41:A=46,OpenBMI_MI,OpenBMI,1,0,C,1,46,41,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000001597683877,0.03965821862220764,-1.1897461263288278e-05,-0.9999989867210388,0.03965821862220764,0.6322367191314697,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:C:r1:B=45:A=47,OpenBMI_MI,OpenBMI,1,0,C,1,47,45,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000001306645572,0.03645242005586624,-1.0935721547866706e-05,-0.9999991059303284,0.03645242005586624,0.15120509266853333,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:C:r1:B=46:A=48,OpenBMI_MI,OpenBMI,1,0,C,1,48,46,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000001306645572,0.023565679788589478,-7.069701041473309e-06,-0.9999990463256836,0.023565679788589478,0.3316810727119446,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:C:r1:B=47:A=49,OpenBMI_MI,OpenBMI,1,0,C,1,49,47,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999547405168414,0.000630602240562439,-1.8917765487458382e-07,-0.9999939203262329,0.000630602240562439,0.13655909895896912,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:C:r1:B=48:A=50,OpenBMI_MI,OpenBMI,1,0,C,1,50,48,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999989783391356,0.008876964449882507,-2.663086206666776e-06,-0.9999988079071045,0.008876964449882507,0.7034815549850464,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:C:r1:B=49:A=53,OpenBMI_MI,OpenBMI,1,0,C,1,53,49,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999989783391356,0.008751608431339264,-2.6254792828694917e-06,-0.9999988079071045,0.008751608431339264,0.386741578578949,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:C:r1:B=50:A=3,OpenBMI_MI,OpenBMI,1,0,C,1,3,50,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999996650032699,0.005098506808280945,-1.5295489674826968e-06,-0.9999984502792358,0.005098506808280945,0.15537691116333008,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:C:r1:B=53:A=5,OpenBMI_MI,OpenBMI,1,0,C,1,5,53,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000724568963,0.017216648906469345,-5.164991307538003e-06,-0.999998927116394,0.017216648906469345,0.0829695388674736,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=3:A=5,OpenBMI_MI,OpenBMI,1,0,M,0,5,3,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300335228443,0.02663525380194187,-1.3525259419111535e-05,-0.9772248268127441,0.02663525380194187,0.0829695388674736,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=5:A=6,OpenBMI_MI,OpenBMI,1,0,M,0,6,5,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196279380470514,0.0199364572763443,-8.417653589276597e-06,-0.8125507831573486,0.0199364572763443,0.07268422842025757,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=6:A=7,OpenBMI_MI,OpenBMI,1,0,M,0,7,6,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196301499381661,0.050784725695848465,-2.4003518774406984e-05,-0.9095937013626099,0.050784725695848465,0.2994222044944763,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=7:A=9,OpenBMI_MI,OpenBMI,1,0,M,0,9,7,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196280544623733,0.06558161228895187,-2.2677946617477573e-05,-0.6654708385467529,0.06558161228895187,0.27835267782211304,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=9:A=10,OpenBMI_MI,OpenBMI,1,0,M,0,10,9,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299753151834,0.07814635336399078,-3.423330053919926e-05,-0.8430354595184326,0.07814635336399078,0.4256119728088379,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=10:A=16,OpenBMI_MI,OpenBMI,1,0,M,0,16,10,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196288111619651,0.109273761510849,-4.6258421207312495e-05,-0.8146699070930481,0.109273761510849,0.47661563754081726,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=16:A=19,OpenBMI_MI,OpenBMI,1,0,M,0,19,16,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196296260692179,0.05758499726653099,-2.056520497717429e-05,-0.6872737407684326,0.05758499726653099,0.2880128026008606,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=19:A=20,OpenBMI_MI,OpenBMI,1,0,M,0,20,19,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299171075225,0.03500213474035263,-1.5551278920611367e-05,-0.8550221920013428,0.03500213474035263,0.1904006153345108,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=20:A=21,OpenBMI_MI,OpenBMI,1,0,M,0,21,20,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196302081458271,0.0868477001786232,-4.182637349003926e-05,-0.9268245100975037,0.0868477001786232,0.18233716487884521,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=21:A=22,OpenBMI_MI,OpenBMI,1,0,M,0,22,21,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300917305052,0.10849501937627792,-4.8254820285364985e-05,-0.8559267520904541,0.10849501937627792,0.4262506365776062,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=22:A=23,OpenBMI_MI,OpenBMI,1,0,M,0,23,22,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196302081458271,0.11143805831670761,-5.025264181313105e-05,-0.8678226470947266,0.11143805831670761,0.29029375314712524,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=23:A=27,OpenBMI_MI,OpenBMI,1,0,M,0,27,23,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196303245611489,0.17469969391822815,-8.281985356006771e-05,-0.9123213291168213,0.17469969391822815,0.15143930912017822,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=27:A=30,OpenBMI_MI,OpenBMI,1,0,M,0,30,27,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196298006922007,0.04021415114402771,-1.7121310520451516e-05,-0.8193396925926208,0.04021415114402771,0.19630950689315796,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=30:A=32,OpenBMI_MI,OpenBMI,1,0,M,0,32,30,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196297424845397,0.0378568172454834,-1.6442700143670663e-05,-0.8358628153800964,0.0378568172454834,0.1577576845884323,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=32:A=33,OpenBMI_MI,OpenBMI,1,0,M,0,33,32,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519629567861557,0.049798548221588135,-1.810447793104686e-05,-0.6996412873268127,0.049798548221588135,0.10399002581834793,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=33:A=34,OpenBMI_MI,OpenBMI,1,0,M,0,34,33,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519603374414146,0.021177934482693672,-7.632280357938726e-06,-0.6935834288597107,0.021177934482693672,0.27606266736984253,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=34:A=38,OpenBMI_MI,OpenBMI,1,0,M,0,38,34,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196298006922007,0.020359687507152557,-9.702067472971976e-06,-0.9170628190040588,0.020359687507152557,0.26079344749450684,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=38:A=41,OpenBMI_MI,OpenBMI,1,0,M,0,41,38,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196301499381661,0.05242886766791344,-2.547322219470516e-05,-0.9350159764289856,0.05242886766791344,0.37682363390922546,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=41:A=45,OpenBMI_MI,OpenBMI,1,0,M,0,45,41,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196296842768788,0.07951419800519943,-3.3727206755429506e-05,-0.8162848949432373,0.07951419800519943,0.15716074407100677,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=45:A=46,OpenBMI_MI,OpenBMI,1,0,M,0,46,45,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196302081458271,0.11461912840604782,-5.283190694171935e-05,-0.8870432376861572,0.11461912840604782,0.6322367191314697,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=46:A=47,OpenBMI_MI,OpenBMI,1,0,M,0,47,46,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196296260692179,0.015845784917473793,-7.463112069672206e-06,-0.9063840508460999,0.015845784917473793,0.15120509266853333,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=47:A=48,OpenBMI_MI,OpenBMI,1,0,M,0,48,47,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299171075225,0.030127892270684242,-1.441745916963555e-05,-0.9209282398223877,0.030127892270684242,0.3316810727119446,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=48:A=49,OpenBMI_MI,OpenBMI,1,0,M,0,49,48,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196292186155915,0.031808771193027496,-1.3176985703466926e-05,-0.7972151637077332,0.031808771193027496,0.13655909895896912,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=49:A=50,OpenBMI_MI,OpenBMI,1,0,M,0,50,49,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196302081458271,0.09385956078767776,-4.310316944611259e-05,-0.8837639689445496,0.09385956078767776,0.7034815549850464,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=50:A=53,OpenBMI_MI,OpenBMI,1,0,M,0,53,50,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196293350309134,0.053147826343774796,-2.251525984320324e-05,-0.815263032913208,0.053147826343774796,0.386741578578949,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r0:B=53:A=3,OpenBMI_MI,OpenBMI,1,0,M,0,3,53,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300335228443,0.02859070524573326,-1.4789449778618291e-05,-0.9954808354377747,0.02859070524573326,0.15537691116333008,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=3:A=6,OpenBMI_MI,OpenBMI,1,0,M,1,6,3,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196279380470514,0.0199364572763443,-8.417653589276597e-06,-0.8125507831573486,0.0199364572763443,0.07268422842025757,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=5:A=7,OpenBMI_MI,OpenBMI,1,0,M,1,7,5,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196301499381661,0.050784725695848465,-2.4003518774406984e-05,-0.9095937013626099,0.050784725695848465,0.2994222044944763,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=6:A=9,OpenBMI_MI,OpenBMI,1,0,M,1,9,6,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196280544623733,0.06558161228895187,-2.2677946617477573e-05,-0.6654708385467529,0.06558161228895187,0.27835267782211304,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=7:A=10,OpenBMI_MI,OpenBMI,1,0,M,1,10,7,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299753151834,0.07814635336399078,-3.423330053919926e-05,-0.8430354595184326,0.07814635336399078,0.4256119728088379,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=9:A=16,OpenBMI_MI,OpenBMI,1,0,M,1,16,9,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196288111619651,0.109273761510849,-4.6258421207312495e-05,-0.8146699070930481,0.109273761510849,0.47661563754081726,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=10:A=19,OpenBMI_MI,OpenBMI,1,0,M,1,19,10,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196296260692179,0.05758499726653099,-2.056520497717429e-05,-0.6872737407684326,0.05758499726653099,0.2880128026008606,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=16:A=20,OpenBMI_MI,OpenBMI,1,0,M,1,20,16,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299171075225,0.03500213474035263,-1.5551278920611367e-05,-0.8550221920013428,0.03500213474035263,0.1904006153345108,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=19:A=21,OpenBMI_MI,OpenBMI,1,0,M,1,21,19,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196302081458271,0.0868477001786232,-4.182637349003926e-05,-0.9268245100975037,0.0868477001786232,0.18233716487884521,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=20:A=22,OpenBMI_MI,OpenBMI,1,0,M,1,22,20,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300917305052,0.10849501937627792,-4.8254820285364985e-05,-0.8559267520904541,0.10849501937627792,0.4262506365776062,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=21:A=23,OpenBMI_MI,OpenBMI,1,0,M,1,23,21,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196302081458271,0.11143805831670761,-5.025264181313105e-05,-0.8678226470947266,0.11143805831670761,0.29029375314712524,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=22:A=27,OpenBMI_MI,OpenBMI,1,0,M,1,27,22,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196303245611489,0.17469969391822815,-8.281985356006771e-05,-0.9123213291168213,0.17469969391822815,0.15143930912017822,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=23:A=30,OpenBMI_MI,OpenBMI,1,0,M,1,30,23,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196298006922007,0.04021415114402771,-1.7121310520451516e-05,-0.8193396925926208,0.04021415114402771,0.19630950689315796,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=27:A=32,OpenBMI_MI,OpenBMI,1,0,M,1,32,27,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196297424845397,0.0378568172454834,-1.6442700143670663e-05,-0.8358628153800964,0.0378568172454834,0.1577576845884323,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=30:A=33,OpenBMI_MI,OpenBMI,1,0,M,1,33,30,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519629567861557,0.049798548221588135,-1.810447793104686e-05,-0.6996412873268127,0.049798548221588135,0.10399002581834793,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=32:A=34,OpenBMI_MI,OpenBMI,1,0,M,1,34,32,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519603374414146,0.021177934482693672,-7.632280357938726e-06,-0.6935834288597107,0.021177934482693672,0.27606266736984253,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=33:A=38,OpenBMI_MI,OpenBMI,1,0,M,1,38,33,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196298006922007,0.020359687507152557,-9.702067472971976e-06,-0.9170628190040588,0.020359687507152557,0.26079344749450684,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=34:A=41,OpenBMI_MI,OpenBMI,1,0,M,1,41,34,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196301499381661,0.05242886766791344,-2.547322219470516e-05,-0.9350159764289856,0.05242886766791344,0.37682363390922546,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=38:A=45,OpenBMI_MI,OpenBMI,1,0,M,1,45,38,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196296842768788,0.07951419800519943,-3.3727206755429506e-05,-0.8162848949432373,0.07951419800519943,0.15716074407100677,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=41:A=46,OpenBMI_MI,OpenBMI,1,0,M,1,46,41,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196302081458271,0.11461912840604782,-5.283190694171935e-05,-0.8870432376861572,0.11461912840604782,0.6322367191314697,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=45:A=47,OpenBMI_MI,OpenBMI,1,0,M,1,47,45,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196296260692179,0.015845784917473793,-7.463112069672206e-06,-0.9063840508460999,0.015845784917473793,0.15120509266853333,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI:f1:M:r1:B=46:A=48,OpenBMI_MI,OpenBMI,1,0,M,1,48,46,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299171075225,0.030127892270684242,-1.441745916963555e-05,-0.9209282398223877,0.030127892270684242,0.3316810727119446,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
