task,model,fold,seed,absolute_CE_harm_CI95,absolute_CE_harm_mean,block,coordinates,excess_CE_harm_CI95,excess_CE_harm_mean,persistence_supported,protected,rank,rho_G,rho_null_p95,selection_subjects
OpenBMI_SSVEP,LiteBN,4,1,"[0.020228420344569648, 0.02561496330412064]",0.02289908749992484,7,[19],"[-0.008972400584104243, -0.0027687495393516432]",-0.0059057441673981146,False,False,1,-0.02954787377946585,0.044842878334068824,26
OpenBMI_SSVEP,LiteBN,4,2,"[-0.00046085593398490876, 0.00040820690791493316]",-1.2707920533962555e-05,0,[0],"[-0.03204602520873163, -0.029581989880139544]",-0.030837686283926427,True,False,1,0.5697454989877623,0.16856563350050358,26
OpenBMI_SSVEP,LiteBN,4,2,"[-0.0012649537599837553, 0.0006972380007413478]",-0.00027839258765981184,1,"[1, 2]","[-0.06558134532227067, -0.06048546495059195]",-0.06297726419143608,True,False,2,0.26044080764295546,0.08739783045729997,26
OpenBMI_SSVEP,LiteBN,4,2,"[0.003927000119441753, 0.009978441549165105]",0.007149514161285477,2,"[3, 4, 5]","[-0.09395818744880007, -0.0867400562802948]",-0.09041268863045572,True,False,3,0.14006354275707245,0.050043357371242145,26
OpenBMI_SSVEP,LiteBN,4,2,"[0.06533082951084138, 0.07557465171838858]",0.07042351672752188,3,"[6, 7, 8, 9]","[-0.06115140239433624, -0.05015285122926206]",-0.05575714140918043,True,False,4,0.05169355507641583,0.024363560574774457,26
OpenBMI_SSVEP,LiteBN,4,2,"[0.25243781944094873, 0.27687902982782714]",0.26539496539927093,4,"[10, 11, 12, 13]","[0.17639412241911845, 0.20258772839755357]",0.19009740678809317,True,True,4,0.016781676174560525,0.013567025232935273,26
OpenBMI_SSVEP,LiteBN,4,2,"[0.16534784829304644, 0.1744182556225892]",0.16993258746440432,5,"[14, 15, 16, 17]","[0.06397353754942171, 0.07718335788214455]",0.07050416389542104,False,False,4,-0.006103750849482914,0.0109428814926967,26
OpenBMI_SSVEP,LiteBN,4,2,"[0.049576584845162155, 0.06031534995278364]",0.05479582857728668,6,"[18, 19]","[-0.005493893612857429, 0.008925762862504011]",0.001641486293907167,False,False,2,-0.03618968289107332,0.03211145637460726,26
OpenBMI_SSVEP,TFFormer,0,0,"[-0.0020297266462029483, 0.000389727011723815]",-0.0007991731727355654,0,[0],"[-0.03188013270670936, -0.028654392773742713]",-0.030258411881374857,True,False,1,0.5961508677572934,0.25474165065447113,25
OpenBMI_SSVEP,TFFormer,0,0,"[-0.0015239490880383558, 0.001558534091264496]",9.736998589520839e-05,1,"[1, 2, 3]","[-0.1016001947175182, -0.09412264355039583]",-0.09791540470214878,True,False,3,0.23682012327143034,0.06693778303680707,25
OpenBMI_SSVEP,TFFormer,0,0,"[0.025631961543559328, 0.03779452905329914]",0.031968325811789856,2,"[4, 5, 6, 7]","[-0.10850738062208043, -0.09169384334623384]",-0.09987965763354698,True,False,4,0.09191943483908616,0.039308646022220006,25
OpenBMI_SSVEP,TFFormer,0,0,"[0.20655153656014025, 0.23308966072368148]",0.2207435657929128,3,"[8, 9, 10, 11]","[0.12300873114066613, 0.15236394215912977]",0.1385146539950361,True,True,4,0.030023297743492626,0.018331079262459322,25
OpenBMI_SSVEP,TFFormer,0,0,"[0.18814573192944653, 0.20361747752942064]",0.19622023486714021,4,"[12, 13, 14, 15]","[0.10050515623132976, 0.11496392281233658]",0.10758509642267894,False,False,4,0.005395078045742671,0.010159189634385772,25
OpenBMI_SSVEP,TFFormer,0,0,"[0.0875833976956305, 0.10675319417487018]",0.09682254051938669,5,"[16, 17, 18, 19]","[-0.027076488106409995, -0.005089540230914257]",-0.016806246898001854,False,False,4,-0.02637394840504742,0.02449431600245912,25
OpenBMI_SSVEP,TFFormer,0,1,"[-0.001460656884965071, 0.00012851696619600223]",-0.000629624559185918,0,[0],"[-0.03363551958985326, -0.030711931733931094]",-0.032114086858705385,True,False,1,0.5563723586850464,0.24405073691897608,24
OpenBMI_SSVEP,TFFormer,0,1,"[-0.00034706169287596956, 0.0013429337811362149]",0.0004911888669554322,1,[1],"[-0.032304652853223176, -0.02965704508214551]",-0.03094588413342674,True,False,1,0.3040612172804971,0.14712630263537038,24
OpenBMI_SSVEP,TFFormer,0,1,"[-0.0007185805992546662, 0.0006487752186859179]",-1.5089952940717288e-05,2,[2],"[-0.032682719035028986, -0.030369594814639755]",-0.03149515956108658,True,False,1,0.2588693776920174,0.13971487671945151,24
OpenBMI_SSVEP,TFFormer,0,1,"[0.004424708262151524, 0.014653998002331893]",0.009701632664087316,3,"[3, 4, 5, 6]","[-0.14069768599952723, -0.12949852104149606]",-0.13508839044049517,True,False,4,0.12857579924416462,0.04401389694390105,24
OpenBMI_SSVEP,TFFormer,0,1,"[0.02995493325720506, 0.04078699787865991]",0.0354249816415498,4,"[7, 8, 9, 10]","[-0.10873111435906209, -0.0970391841621313]",-0.10273535279410351,True,False,4,0.053393476244747475,0.022620628326928828,24
OpenBMI_SSVEP,TFFormer,0,1,"[0.22653893739155362, 0.24403514941854226]",0.2359292235342905,5,"[11, 12, 13, 14]","[0.13971963306013896, 0.15842285307091103]",0.1497196391521615,True,True,4,0.017553070536816782,0.013036934303456094,24
OpenBMI_SSVEP,TFFormer,0,1,"[0.2934488154855465, 0.31116421621748824]",0.30276378966171563,6,"[15, 16, 17, 18]","[0.22059133393511007, 0.23916405357292084]",0.23021342661948632,False,False,4,-0.004887413393186994,0.00977148347569494,24
OpenBMI_SSVEP,TFFormer,0,1,"[0.0015901901913031782, 0.00421575397473085]",0.002975907590762314,7,[19],"[-0.028354339136060787, -0.025212335123981668]",-0.026731270491617175,False,False,1,-0.042350068662174105,0.04324390181152696,24
OpenBMI_SSVEP,TFFormer,0,2,"[-0.0005790583895430672, 0.00038705944054273243]",-0.00011751456574285184,0,[0],"[-0.02984406755759646, -0.02703195423375097]",-0.028483477845065903,True,False,1,0.5535467612677604,0.20792404071118065,26
OpenBMI_SSVEP,TFFormer,0,2,"[0.0006158794071044139, 0.002947311574578518]",0.0018103578018743296,1,"[1, 2]","[-0.06062087655826142, -0.05583991595312946]",-0.05818556362611273,True,False,2,0.28472878530197987,0.08477783806379982,26
OpenBMI_SSVEP,TFFormer,0,2,"[0.0031193788472894976, 0.006044416477144579]",0.004585733407745005,2,[3],"[-0.025307506776545013, -0.021512532895017495]",-0.023465722923834018,True,False,1,0.19861644205974024,0.11334358224305842,26
OpenBMI_SSVEP,TFFormer,0,2,"[0.0008739588786622374, 0.0036380596803266708]",0.0022781546992167315,3,[4],"[-0.02766724857066565, -0.024163160249813073]",-0.02587763850448096,True,False,1,0.15166251006176273,0.10438490291601892,26
OpenBMI_SSVEP,TFFormer,0,2,"[0.03445431913802274, 0.04709190378671125]",0.04102990578248449,4,"[5, 6, 7, 8]","[-0.08705439218255927, -0.07244398567988522]",-0.0797774682214401,True,False,4,0.08255621292506453,0.02647847095923498,26
OpenBMI_SSVEP,TFFormer,0,2,"[0.12497815953378781, 0.14325359292170414]",0.135508581626881,5,"[9, 10, 11, 12]","[0.02624349762412615, 0.04740189260271686]",0.0380093973109966,True,True,4,0.03436558996788662,0.014517535820286939,26
OpenBMI_SSVEP,TFFormer,0,2,"[0.3094242136630338, 0.33194691798627707]",0.32071949054013466,6,"[13, 14, 15, 16]","[0.25383419453351624, 0.2792541308280011]",0.2665245435588268,False,False,4,0.0018784580802084154,0.010820535375832956,26
OpenBMI_SSVEP,TFFormer,0,2,"[0.03559657989789095, 0.048579441688867776]",0.041939683325717,7,"[17, 18, 19]","[-0.05146864262455633, -0.035655251538095914]",-0.044099140836403,False,False,3,-0.03312762658246717,0.02819028829560025,26
OpenBMI_SSVEP,TFFormer,1,0,"[3.778688228661662e-05, 0.0009015102501646976]",0.0004751421999091554,0,[0],"[-0.026846153528547464, -0.02407110213659292]",-0.025487145562471676,True,False,1,0.4915088539016438,0.2134744714226326,26
OpenBMI_SSVEP,TFFormer,1,0,"[0.0001690963532255205, 0.0031525140655528786]",0.0016435299235365978,1,"[1, 2]","[-0.05509270339130462, -0.04958757307052856]",-0.05239471645129656,True,False,2,0.24056953041614404,0.09805964910854097,26
OpenBMI_SSVEP,TFFormer,1,0,"[-0.00025734685919699923, 0.0014778119948235886]",0.0006502941010591585,2,[3],"[-0.026869287185631814, -0.02368037879082963]",-0.025254939580074718,True,False,1,0.1573204342017258,0.1049400688373774,26
OpenBMI_SSVEP,TFFormer,1,0,"[-0.00038889482467962985, 0.003102392330089306]",0.0014084575689177574,3,"[4, 5]","[-0.05552015646006893, -0.049670885557463025]",-0.052643620228696064,True,False,2,0.10010533274816083,0.051722008502225914,26
OpenBMI_SSVEP,TFFormer,1,0,"[0.16146589507317452, 0.19166756095886364]",0.17761278352867008,4,"[6, 7, 8, 9]","[0.0780075813664226, 0.11151866679873024]",0.09595309596241162,True,True,4,0.03776704131002532,0.01843386223171962,26
OpenBMI_SSVEP,TFFormer,1,0,"[0.1391647241477051, 0.1580160960801069]",0.14900620702198852,5,"[10, 11, 12, 13]","[0.05161696639195446, 0.07002007691312265]",0.06116745719224014,True,True,4,0.015831550449278968,0.015003112668203923,26
OpenBMI_SSVEP,TFFormer,1,0,"[0.10434707225366256, 0.12188474414125126]",0.11326505916984722,6,"[14, 15, 16, 17]","[0.0068242717798173225, 0.027379959750383567]",0.01669511507959461,False,False,4,-0.007692672296258708,0.018266084756885636,26
OpenBMI_SSVEP,TFFormer,1,0,"[0.05251347783747447, 0.06889371084394096]",0.0603306592512458,7,"[18, 19]","[0.006338333656364909, 0.024162801008618787]",0.014613703654935476,False,False,2,-0.03717217602660016,0.03557476789910238,26
OpenBMI_SSVEP,TFFormer,1,1,"[-0.0014979876700658905, -0.0005175317250615396]",-0.0009969116878242787,0,[0],"[-0.029881904651928137, -0.02694776634184725]",-0.028530560260636505,True,False,1,0.4994829617672501,0.18881622969488257,25
OpenBMI_SSVEP,TFFormer,1,1,"[-0.00017299719475832469, 0.0025629199756311643]",0.001196539920031643,1,"[1, 2]","[-0.06031721218006891, -0.05545048020984081]",-0.058002297321680996,True,False,2,0.2227371712830093,0.09512337086122033,25
OpenBMI_SSVEP,TFFormer,1,1,"[-0.0007565732314806997, 0.001123878386876586]",0.00017243273545050592,2,[3],"[-0.02876831139747777, -0.02578948613460424]",-0.02732624794691279,True,False,1,0.1666257482960457,0.08961379436396731,25
OpenBMI_SSVEP,TFFormer,1,1,"[0.02747819019694602, 0.03498136167961244]",0.031336879524621254,3,"[4, 5, 6, 7]","[-0.09611191711843221, -0.08732824322184045]",-0.09183136333937623,True,False,4,0.08546595664804778,0.03562992041679765,25
OpenBMI_SSVEP,TFFormer,1,1,"[0.09074686258688791, 0.11011907801941971]",0.10069823764326163,4,"[8, 9, 10, 11]","[-0.015219906966593017, 0.005382719256988832]",-0.004605544962381563,True,False,4,0.03427066020457622,0.019018599353662874,25
OpenBMI_SSVEP,TFFormer,1,1,"[0.3241206192342571, 0.3422020970543102]",0.3337541225067476,5,"[12, 13, 14, 15]","[0.2754768630557091, 0.29236778612540276]",0.28429200874797633,False,False,4,0.004449261047088762,0.012152607530130647,25
OpenBMI_SSVEP,TFFormer,1,1,"[0.042599682323922666, 0.05187995634335356]",0.047171990979521405,6,"[16, 17, 18]","[-0.04599669723551919, -0.03467194626806436]",-0.04057888054424546,False,False,3,-0.014332142167312706,0.021065299623129773,25
OpenBMI_SSVEP,TFFormer,1,1,"[0.01833659754572457, 0.025119977256589723]",0.02166294471333168,7,[19],"[-0.006469814637552572, 0.001139707993382395]",-0.002731782288764358,False,False,1,-0.060560811883708106,0.04695207148956202,25
OpenBMI_SSVEP,TFFormer,1,2,"[-0.001061871696241116, 0.000369613594134868]",-0.0003840956937963011,0,[0],"[-0.033402448479089776, -0.029638623880864013]",-0.031546682864201064,True,False,1,0.5638956650751772,0.2391111783787834,26
OpenBMI_SSVEP,TFFormer,1,2,"[0.001833908548377733, 0.0056273814527070054]",0.003805670669841533,1,"[1, 2, 3]","[-0.10191572594456785, -0.09495456939969192]",-0.09851815635372682,True,False,3,0.191568893910412,0.055559349362957276,26
OpenBMI_SSVEP,TFFormer,1,2,"[0.021641245599464225, 0.028847408392882867]",0.02523618545026143,2,"[4, 5, 6, 7]","[-0.1175732113572579, -0.11009228030594165]",-0.11391161386021255,True,False,4,0.08409197781933639,0.04072819009811917,26
OpenBMI_SSVEP,TFFormer,1,2,"[0.15846778234651346, 0.17943549583106855]",0.169655694875903,3,"[8, 9, 10, 11]","[0.05904898593139374, 0.07811357820731457]",0.06905748801736565,True,True,4,0.030297182963215985,0.018876182565187465,26
OpenBMI_SSVEP,TFFormer,1,2,"[0.32582561829007894, 0.34877436853097266]",0.3378941166869173,4,"[12, 13, 14, 15]","[0.2666889120730772, 0.2872581120890113]",0.27739564016811186,True,True,4,0.009024668264805606,0.008704388279991062,26
OpenBMI_SSVEP,TFFormer,1,2,"[0.0409322359678197, 0.04823267342882479]",0.04457272021710356,5,"[16, 17, 18]","[-0.05716849405007543, -0.04417048398803895]",-0.05086900626451767,False,False,3,-0.020374695371199975,0.020303683981613897,26
OpenBMI_SSVEP,TFFormer,1,2,"[0.0006588581457245288, 0.004065328646593939]",0.0023336276866212217,6,[19],"[-0.03219683829989687, -0.027158332869874083]",-0.029782320228001542,False,False,1,-0.12023007057979941,0.08125596333540694,26
OpenBMI_SSVEP,TFFormer,2,0,"[-0.0014444288894308525, -0.0005392459610528899]",-0.000995712590808697,0,[0],"[-0.034911652671701536, -0.03128525450994839]",-0.033138749291576376,True,False,1,0.48461342617401965,0.20489338038630336,24
OpenBMI_SSVEP,TFFormer,2,0,"[-0.00395658466411981, 0.0016007177203932743]",-0.0010552924211762826,1,"[1, 2, 3, 4]","[-0.14887339397407104, -0.13834088907238026]",-0.14398620841303134,True,False,4,0.23421234604353844,0.06795684363827145,24
OpenBMI_SSVEP,TFFormer,2,0,"[0.0073710138819826744, 0.010321950835263417]",0.008859338561885918,2,"[5, 6, 7, 8]","[-0.1369851556904877, -0.12596650173566273]",-0.13170720195661464,True,False,4,0.07454922810827957,0.030895705002547524,24
OpenBMI_SSVEP,TFFormer,2,0,"[0.10915321498988516, 0.12683770604338312]",0.11781977486051916,3,"[9, 10, 11, 12]","[-0.0018556384963131938, 0.011898899098240273]",0.0050016648440038185,True,False,4,0.02834828006249629,0.01623603418228145,24
OpenBMI_SSVEP,TFFormer,2,0,"[0.3870525450662701, 0.41866558693819944]",0.4036641651975768,4,"[13, 14, 15, 16]","[0.34298762536723687, 0.3703841170989118]",0.35758325317991924,False,False,4,-0.002556754361644746,0.009334321987223702,24
OpenBMI_SSVEP,TFFormer,2,0,"[0.05792312944377917, 0.06680243128203592]",0.062297560085816724,5,"[17, 18, 19]","[-0.033616433982556836, -0.022572437532383294]",-0.027882724082508845,False,False,3,-0.04438079609464396,0.04119480255644364,24
OpenBMI_SSVEP,TFFormer,2,1,"[-0.0009533859903262433, 0.00038730241953838923]",-0.00025461511951860544,0,[0],"[-0.02876585868987994, -0.02630466552826318]",-0.027540432624139684,True,False,1,0.4374536185377682,0.15385164784769065,26
OpenBMI_SSVEP,TFFormer,2,1,"[-0.0002872231703762088, 0.00038047402045159826]",3.149270898187245e-05,1,[1],"[-0.028105755266112156, -0.026319721266761343]",-0.027247754423699734,True,False,1,0.2739802354919725,0.14993132428787415,26
OpenBMI_SSVEP,TFFormer,2,1,"[-0.0037986876606808592, 0.00037566007971968305]",-0.001509019369047307,2,[2],"[-0.03098457908627887, -0.027031722376116424]",-0.02887256439517221,True,False,1,0.19379666943423518,0.10981815111279336,26
OpenBMI_SSVEP,TFFormer,2,1,"[0.0006368802668527413, 0.004473621206464325]",0.0026746031100356492,3,"[3, 4]","[-0.05915196549403192, -0.05443623988760899]",-0.05690222258113689,True,False,2,0.13442772540455625,0.06267268451145377,26
OpenBMI_SSVEP,TFFormer,2,1,"[0.04403872484892842, 0.05622598876681797]",0.050425383921921016,4,"[5, 6, 7, 8]","[-0.08278093187987784, -0.0684772268455489]",-0.07573106782393278,True,False,4,0.05387442215938286,0.02311340916749083,26
OpenBMI_SSVEP,TFFormer,2,1,"[0.16445916673727792, 0.1784668791755295]",0.1716896887421203,5,"[9, 10, 11, 12]","[0.06840304752198828, 0.08427119193056799]",0.07640094349574864,True,True,4,0.01616365657150632,0.012550577482929651,26
OpenBMI_SSVEP,TFFormer,2,1,"[0.2832305832584412, 0.304238465347443]",0.2946727274537365,6,"[13, 14, 15, 16]","[0.21411812966449867, 0.23643127039406273]",0.22613913676271907,False,False,4,-0.0024843907652566466,0.009861619004749597,26
OpenBMI_SSVEP,TFFormer,2,1,"[0.027482447696252372, 0.037084791809286116]",0.03277811997228216,7,"[17, 18, 19]","[-0.06707427358767766, -0.05847861844005536]",-0.06269566641796676,False,False,3,-0.04156642756769132,0.035166488743320116,26
OpenBMI_SSVEP,TFFormer,2,2,"[-0.00013193723146787343, 0.0010638235944099785]",0.00045217552363490624,0,[0],"[-0.03316223730141668, -0.031297741802335535]",-0.03217742460584814,True,False,1,0.39216389183486156,0.1724626823641766,24
OpenBMI_SSVEP,TFFormer,2,2,"[-0.001547243817909241, -0.0003362081906436195]",-0.0009443714448358108,1,[1],"[-0.03433176914505782, -0.03295971655013339]",-0.03363858761407224,True,False,1,0.23525917120630116,0.11448889995363803,24
OpenBMI_SSVEP,TFFormer,2,2,"[0.00304965138550883, 0.007646902821146263]",0.005445808015078243,2,[2],"[-0.02944618356990977, -0.0245100390739395]",-0.026954551085578714,True,False,1,0.1847711169649489,0.1165868723927672,24
OpenBMI_SSVEP,TFFormer,2,2,"[0.007553203542102145, 0.012529347486941565]",0.010171186069291058,3,"[3, 4, 5, 6]","[-0.13408311758348676, -0.12758897755193924]",-0.13077963877557938,True,False,4,0.10677203915933656,0.03225600419532598,24
OpenBMI_SSVEP,TFFormer,2,2,"[0.10255812822310846, 0.11843918581260071]",0.11034517264606297,4,"[7, 8, 9, 10]","[-0.013992660278683665, 0.004694169185137399]",-0.004933818623870824,True,False,4,0.03222958957096318,0.02438018336530055,24
OpenBMI_SSVEP,TFFormer,2,2,"[0.24344651810775275, 0.25715494972656017]",0.2505455661228091,5,"[11, 12, 13, 14]","[0.1627329724555051, 0.1782784228120494]",0.17067082208564519,False,False,4,0.008393761257699287,0.01083472864292272,24
OpenBMI_SSVEP,TFFormer,2,2,"[0.18682954387368608, 0.2042548720353267]",0.1955374757707559,6,"[15, 16, 17, 18]","[0.08723847292015866, 0.10666189954722605]",0.09684582005436941,False,False,4,-0.015249431913351617,0.019612329591148916,24
OpenBMI_SSVEP,TFFormer,2,2,"[0.004679560194165527, 0.00839640394936931]",0.006561088626551324,7,[19],"[-0.026523847250344814, -0.02260460412659335]",-0.024607952170212454,False,False,1,-0.06075007991826499,0.06578342113427495,24
OpenBMI_SSVEP,TFFormer,3,0,"[-0.0007224557290724781, 0.00041867168076600657]",-0.00016963763319297864,0,[0],"[-0.033473228458912284, -0.030442424228506834]",-0.031968637439930184,True,False,1,0.5134179182039705,0.24028969102203465,26
OpenBMI_SSVEP,TFFormer,3,0,"[-0.00048342635840702554, 0.0006496596433523017]",9.52583207294277e-05,1,[1],"[-0.03312610206360146, -0.03037566650456388]",-0.031677562977278556,True,False,1,0.2640281484261931,0.16672935288379506,26
OpenBMI_SSVEP,TFFormer,3,0,"[-0.001331700216408863, 0.0016332820085587982]",0.00024806497478441637,2,"[2, 3]","[-0.06508679564399357, -0.058037539496966634]",-0.061407124534029855,True,False,2,0.20271958805854268,0.07995440398265795,26
OpenBMI_SSVEP,TFFormer,3,0,"[0.012636237444877045, 0.01940698010882835]",0.01609888400420908,3,"[4, 5, 6, 7]","[-0.12099431107673332, -0.1086648903926397]",-0.11495778064472476,True,False,4,0.0873918976427561,0.03203940950095601,26
OpenBMI_SSVEP,TFFormer,3,0,"[0.11118266258838169, 0.12436747453139727]",0.1178910247802658,4,"[8, 9, 10, 11]","[0.0050986940088076005, 0.01969779656933962]",0.012832385292834893,True,True,4,0.023177715831337015,0.014358194623681106,26
OpenBMI_SSVEP,TFFormer,3,0,"[0.3673867422291356, 0.398195395396131]",0.3833554157453821,5,"[12, 13, 14, 15]","[0.3283358158577729, 0.3569523524943813]",0.3427909147971431,False,False,4,-0.0011479612361223394,0.008025145313700278,26
OpenBMI_SSVEP,TFFormer,3,0,"[0.03136915861741338, 0.03986666195196162]",0.0352460592104232,6,"[16, 17, 18, 19]","[-0.09820942866706793, -0.08564981862179696]",-0.09212682418377109,False,False,4,-0.04464761040357455,0.031021255548348215,26
OpenBMI_SSVEP,TFFormer,3,1,"[-0.00033865909131174375, 0.0005838438464980521]",0.0001278724052388394,0,[0],"[-0.03482524614861206, -0.029969862671135338]",-0.03245296824133856,True,False,1,0.45877359353295405,0.22052991802228622,25
