path,bytes,status,sha256,depth1,point1,head
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed0_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed0_litebn\checkpoint_latest.pt,851562,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed0_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,2b56cbd436d4e3fcf7326d058f760996c368937faf1ae53ead1f8b63fd63ec60,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed0_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed1_eegnet\checkpoint_latest.pt,594106,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed1_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed1_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed1_litebn\checkpoint_latest.pt,851498,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed1_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,45557941733e6a51bd56903b8ad1140842901d3c14f795c92a1c0b9ca3464d7c,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed1_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,666ec91dd0e33f5ece8021696698231735b7833317e0a0f2a2071a53093745fa,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed2_eegnet\checkpoint_latest.pt,594170,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed2_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed2_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed2_litebn\checkpoint_latest.pt,851562,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed2_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,3519f22a9b8b740a8af7b84028118e005dd1aa383289c63181378eeff75e42a6,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold0_seed2_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,e9a084001940b2e4ca46729c1c0f6ad19c110c11f09df99b2bf0d04a93004eac,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed0_eegnet\checkpoint_latest.pt,594106,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed0_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed0_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed0_litebn\checkpoint_latest.pt,851562,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed0_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,04477a5b934bbc27bbf9d201c06afa8d46e5ad0dfc63da8847cd2cb0ebf17dfa,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed0_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed1_eegnet\checkpoint_latest.pt,594106,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed1_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed1_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed1_litebn\checkpoint_latest.pt,851498,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed1_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,9abac746f6bd27db3c70a6db7a4910911fe179fcc62ee2b351cee5af650de361,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed1_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,b85320fdb1c4ebb1409b150272275ed05851493398ccef894d1b445ab19a654e,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed2_eegnet\checkpoint_latest.pt,594170,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed2_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed2_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed2_litebn\checkpoint_latest.pt,851562,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed2_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,c2ddcb478651d7fe09f69cffa337eaadbf427ebb487e320f5b15b57e43871839,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold1_seed2_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,b3632994c47346649a737161603aae5621c79910406d014f41b8f662e0b314d7,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed0_eegnet\checkpoint_latest.pt,594106,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed0_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed0_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed0_litebn\checkpoint_latest.pt,851562,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed0_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,b0493938988f323f67ea414973c35586f9951180ea5683b359c77b9a98086048,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed0_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed1_eegnet\checkpoint_latest.pt,594106,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed1_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed1_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed1_litebn\checkpoint_latest.pt,851498,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed1_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,c91796640c1dab8d337957804beb32e33e59d3026eaa4c3ed5e79ab500ea3cbf,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed1_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed2_eegnet\checkpoint_latest.pt,594170,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed2_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed2_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed2_litebn\checkpoint_latest.pt,851562,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed2_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,4ced29333dcba815faf57474276bd5d1409dfb00157910424469dcf982ceb128,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold2_seed2_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed0_eegnet\checkpoint_latest.pt,594106,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed0_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed0_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed0_litebn\checkpoint_latest.pt,851562,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed0_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,f722bc1ccd8a0772de43a4f1ab0bf8ced7aabf1b0b0aa271286febb6ef22d557,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed0_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed1_eegnet\checkpoint_latest.pt,594106,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed1_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed1_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed1_litebn\checkpoint_latest.pt,851498,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed1_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,e67e5dc8513c3ef29e74dee0b8121c26d3d8436a9c07950affdc5e02880d2f32,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed1_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed2_eegnet\checkpoint_latest.pt,594170,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed2_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed2_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed2_litebn\checkpoint_latest.pt,851562,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed2_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,a6490e3c50910fae4e2ba877929ee7eae9fd946bd3ee07cf2116b7df93e4a3ef,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold3_seed2_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed0_eegnet\checkpoint_latest.pt,594106,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed0_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed0_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed0_litebn\checkpoint_latest.pt,851562,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed0_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,15f6543c27834158914cf4ca754f0fd8cb28c6a26787792175effb24b3f275a5,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed0_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed1_eegnet\checkpoint_latest.pt,594106,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed1_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed1_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed1_litebn\checkpoint_latest.pt,851498,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed1_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,e57054f9078f109f42db7c7b8a5cc96bfea9d59eaa1968dc1653fe9d58116db6,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed1_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed2_eegnet\checkpoint_latest.pt,594170,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed2_eegnet\epoch60.pt,144715,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed2_eegnet\selected_best.pt,145209,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed2_litebn\checkpoint_latest.pt,851562,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed2_litebn\epoch60.pt,211182,EXACT_SHAPE_CANDIDATE,276fef9c0eb007c51b03bf0ab70ad184fba0ebc50a926007d1105cfc38c62234,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\openbmi_fold4_seed2_litebn\selected_best.pt,211734,EXACT_SHAPE_CANDIDATE,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed0_eegnet\checkpoint_latest.pt,593082,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed0_eegnet\epoch60.pt,144459,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed0_eegnet\selected_best.pt,144953,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed0_litebn\checkpoint_latest.pt,848490,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed0_litebn\epoch60.pt,210414,EXACT_SHAPE_CANDIDATE,add2a57cd937f5954c000a675cb295d2331fbfbd3552445e65cc8bae5f84ad46,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed0_litebn\selected_best.pt,210966,EXACT_SHAPE_CANDIDATE,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed1_eegnet\checkpoint_latest.pt,593082,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed1_eegnet\epoch60.pt,144459,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed1_eegnet\selected_best.pt,144953,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed1_litebn\checkpoint_latest.pt,848426,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed1_litebn\epoch60.pt,210414,EXACT_SHAPE_CANDIDATE,45e8420601f851094bfb25eda6e1332817cb0bf2431768626a5842c12875a9fd,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed1_litebn\selected_best.pt,210966,EXACT_SHAPE_CANDIDATE,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed2_eegnet\checkpoint_latest.pt,593146,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed2_eegnet\epoch60.pt,144459,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed2_eegnet\selected_best.pt,144953,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed2_litebn\checkpoint_latest.pt,848490,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed2_litebn\epoch60.pt,210414,EXACT_SHAPE_CANDIDATE,1e02f8b8fc2ed246d25d6699db9828bb38d9f6411c5e29396dd380eaca35f1aa,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold0_seed2_litebn\selected_best.pt,210966,EXACT_SHAPE_CANDIDATE,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed0_eegnet\checkpoint_latest.pt,593082,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed0_eegnet\epoch60.pt,144459,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed0_eegnet\selected_best.pt,144953,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed0_litebn\checkpoint_latest.pt,848490,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed0_litebn\epoch60.pt,210414,EXACT_SHAPE_CANDIDATE,cfe96a74d23bae7345532f4115594cc0b625c731952d38b9a911bf50fe8941c8,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed0_litebn\selected_best.pt,210966,EXACT_SHAPE_CANDIDATE,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed1_eegnet\checkpoint_latest.pt,593082,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed1_eegnet\epoch60.pt,144459,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed1_eegnet\selected_best.pt,144953,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed1_litebn\checkpoint_latest.pt,848426,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed1_litebn\epoch60.pt,210414,EXACT_SHAPE_CANDIDATE,fc3b72d7d510935f0442be6cbd9c0df39754f631388b1b28172b7b022a0b6b1f,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed1_litebn\selected_best.pt,210966,EXACT_SHAPE_CANDIDATE,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed2_eegnet\checkpoint_latest.pt,593146,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed2_eegnet\epoch60.pt,144459,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed2_eegnet\selected_best.pt,144953,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed2_litebn\checkpoint_latest.pt,848490,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed2_litebn\epoch60.pt,210414,EXACT_SHAPE_CANDIDATE,7d8002c1ab7afe8fd42118e61a1ae6d7ef3b396e6901f680c7c23bf8dc14644a,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold1_seed2_litebn\selected_best.pt,210966,EXACT_SHAPE_CANDIDATE,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97,"[48, 1, 1, 15]","[64, 48, 1, 1]","[2, 64]"
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold2_seed0_eegnet\checkpoint_latest.pt,593082,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold2_seed0_eegnet\epoch60.pt,144459,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold2_seed0_eegnet\selected_best.pt,144953,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\carrier_5fold_multiseed_stability_runtime\wbcic_fold2_seed0_litebn\checkpoint_latest.pt,848490,LOAD_ERROR,,,,
